sha,Positive,Negative,Final,new,total
96b8d585c137b13e083afb5aba77eb772e3f8513,2,-1,1,0,
b5c7957c485e6a97af64e71674765d8bd3e54e07,1,-1,0,0,
8bf04e968584ed49139af9f81854ae28b225e0b0,2,-1,1,23,9
ea6c7de9bbac58bec6cc286d31255febc6c74ed8,1,-1,0,0,
7ce777f9c57bec5e38bb48503877f5baddb7cd3d,2,-2,0,,
b9d5a4db85b88250e52666a08155af5bff312a2e,1,-2,-1,0,
3c0e82429081f0bc534dbb5d76e3240ce58a8480,1,-1,0,,
bb60e9a62af68004571b52b2421682f1d8dcf21e,2,-1,1,31,
30a206de26a4bf346efa391fa88aa80b9be3bc06,2,-1,1,0,
2d20a170454cd3bb7dbdc6d9d2d9a279bae5e2b0,2,-1,1,6,
475c05844e065776a6f347555e0f11fc5e3de546,2,-1,1,0,
817084a31be6c12bb1037bf7e3c20c78c8d852b5,1,-1,0,,
b17bc495b43a0c69f9e9c9e70261170ff6222a45,2,-1,1,48,
bab307123283a62de4247071abf55973313fb705,1,-2,-1,0,
6c58557f50eac745fd2de954d3c08dea93fe1d9f,2,-1,1,16,
db627720e5518845677dff536e6b0f2d9e5c2ea3,1,-1,0,0,
67a951b655b73d2222b8ddc6b93532688c487b77,2,-1,1,0,
5ab208308249f3387df62d1861ab04c75f0915de,2,-1,1,0,
2abeadbdd4b1ac904f2eb289f7d03b8608bad618,2,-1,1,5,
434d1f420d98e90f19e313db569eb4bb972a5ab8,2,-1,1,0,
85e0ea53cced77d83f7f84f780ed24eedea7c9aa,2,-1,1,9,
8a78c74d847886e9d42601fe5cd462d231c7ff35,2,-1,1,2,
80d9b909e9df856b34f60438235e74f0daa49a96,2,-1,1,0,
879d60f797aec6dfe17b5bc344451b5e53f9b09f,1,-1,0,0,
7bfa6c0ccf12de0234b5b56ea6fcbe702a5a7618,1,-2,-1,,
a0bfaa220b6cac0aa3c4ea4a7963da19e7df880e,2,-1,1,0,
83d1a4f4eb66fbf6e2afd6045f96e31ced6aedfc,1,-1,0,0,
fa58d36375ecc084b21bca299ca4780946b15dc5,1,-1,0,52,
5ec4f761b7de39bb3b37939709ad2bacdc34ad0a,2,-1,1,3,
ba5edc9bf28cc9cc4abab492dbf1daecf34c74f7,1,-1,0,4,
6c8b0efade6e2b82b32daa18fec7b045aabb3f6c,2,-2,0,3,
7c95808f077537428f2ae80fffd15e2848a2de31,2,-1,1,0,
48489dcf4be78bfa782f51eece33bbeaebb2e57e,1,-1,0,,
b717c89ef9774703fffb3b9405bd3493f96c1233,2,-1,1,0,
851de4154895d899577ce69b13585c26eb96cf84,1,-3,-2,1,
7748fd5e658df4f373659b7ac12b65b6e7f4bbae,1,-3,-2,8,
cd258e3b04bc7cbaa33515484f1bfd420bd0f2fc,2,-1,1,0,
41cfbf643459306069411b43ee5ab2287576e6e5,2,-1,1,5,1
0a07ac1808f1c0b93746b6f9d550f9f5f4717be6,2,-1,1,2,12
3f6e570ef6f56e3b83142316a11aa1350197911c,2,-1,1,1,
59dc7a38d48fea037383c577b969f579e09c0c23,1,-1,0,,
2d6a39c9b4880005f77f0771ec3a0013c1bd24be,2,-1,1,0,
7ea72d570d35f03ae48ccd6fd291dfdde89a65e4,2,-1,1,,
1b60b12439840e6d0a4d464379dd3a48881f58b4,2,-1,1,168,
29bceefab6ca563c068f4b030eba10b98767ea33,2,-2,0,13,2
0e1956682e6154b551da5c8bee8bc5ba94e36f21,2,-2,0,16,
476a69f0ec8473c108d5f5161923b56fc3a5fda3,2,-1,1,72,3
cd91a9f712db77e09dfc3147ba9b9eaaefb525fb,2,-1,1,22,
da06e59e798c9f6665dca8af38d691f8d9ef7d8f,2,-1,1,0,
ab0c59094d11142cea4fef70169f053e062d85ec,1,-1,0,0,
21a7a0567a51193734e21b234fa3ed925e65d0ec,2,-1,1,0,
354a16d08bd55049c37f5928cb846a8127239738,2,-1,1,3,
7df3e3ccc4ca6b2378f6e19039ed887034dc9496,2,-1,1,27,
7265d33caddf62c58acc4ffc5df366bc0c14312f,1,-1,0,0,
7673c0907584f5cae606697e6e6f8586ac064c03,2,-1,1,61,
db75e89f131511657c6410d87c3231f76387ba63,2,-2,0,20,
ce1f2d0f5b5c8f78caa97f26e807ea5339b0c09c,2,-1,1,0,
b58642b1ed95c8f54666667fdba73be874db1986,2,-1,1,52,1
2d03fa9711e8f4e99cfb8150c7043021002ac13e,2,-1,1,9,
cbb027d8dfb554cf5baeb83c61627de601739184,2,-2,0,50,
88c60b9a5b75b07fa23bac460b4a95f0a47bbeba,2,-1,1,1,
57b82767d5e71e7fb09d1e8871bfe067e2d0e906,1,-1,0,4,
67f77fa803c36c5b125c5261e14c38799cf43619,2,-2,0,2,
4c22f969927a98bc35458645d373bcb94b7df622,2,-1,1,35,
f059ded2c1d02d9797cae451a5c879eb0837e3b9,2,-1,1,8,
b5501c5630c05b9add97b7b3b0f352adfd8d28fa,1,-1,0,9,
7861679938342d0317fdc3fe578dac91613e1388,2,-1,1,2,
23b46f5b83eabebff15fbfbb4b471cde93706b81,1,-2,-1,,
42736da61a8c1ab1ec6e63da13132023072fc2f3,1,-1,0,,
f3274807419e1ff29de017f6235e85e6478f93ae,2,-1,1,0,
a86425a047c82286db0dfb3dce955b283039f59f,2,-1,1,31,
b41ac3b61c6fa5191f8ad19e03f6e5457dbcc28f,1,-1,0,0,
26eff7994062044220178467e0e4f941ed5f40db,2,-1,1,0,
19ba993576db0f93e671cf04a2e4becad5c92d1b,2,-1,1,20,8
335644487be3a20dffae35e3aa36f7e00338f048,2,-1,1,2,
a03bf90c19e0eed80c677eb0e3071079220fd392,2,-1,1,0,
2a4b18e743f0958551f4e31fdf81e618cc35f238,2,-1,1,4,2
7494a2c05cf2f02142fc3193682141826974661a,2,-1,1,0,1
70922a6a4f7093cb7c924e91a1edf966bd0071c0,2,-1,1,0,
3bfc275ca2f8d14a67305bbadb7bbc6315205250,2,-1,1,33,10
421c5bbb2312b9364e11a0f02cf84126e94961fb,2,-1,1,70,1
4a32963dc011bf02bd84cf5477d5147a01f5eeb6,2,-2,0,4,2
9a342fdff91ee1bcc0f3d95441c3039ad8d897f9,1,-1,0,,
06f801c7887b26c4052f7e93a756cbe233fcf876,2,-2,0,2,1
0518d585ac6b855235d0047649fe5695824190a0,2,-2,0,16,
a00ea07a4d2ce409e8dbea66ddbca9c0a77ddab6,2,-1,1,169,3
870096572197eff8cf4db6aff0e42629505b9a79,2,-1,1,2,
d9e2df90cb47caef6b32d4912a2c04b80d5f94f7,2,-1,1,14,
61af0c01344329be0aa7cc3c54bf8e7734a5bda3,1,-1,0,0,
6daf59ebc19f5ef8914086fe466823f51ca628a9,2,-2,0,16,
5a8be22b6501feefe10fb00731c00ce1ad215b89,1,-1,0,,
7bfecccedd8641027a17438192a1ff30fd1addb8,1,-1,0,11,
28d13528c8eac75e454f567af6af41c84beb8bae,2,-1,1,16,12
64d2d1508e9d8df45748c9d82180b919b7a75319,2,-1,1,3,
0bf1ec097667723f0aaddd3bc9a2ca35dda8df60,2,-1,1,0,
8819cc933e26449751535bc48ba2f10852c9b96d,2,-1,1,9,
66fbf5a2668f48cef8fc83f5f729f471f2a94767,2,-2,0,42,
91346ce510b4f0a7dae0e9df30e0cb572f13a330,1,-1,0,0,
6d0340767200be458b8a26bd415a0545f7642eeb,1,-3,-2,0,
154fe09c6263d0ddc34e909317f723177543108d,2,-1,1,7,
217c8c2f9d41c7711b4b8d8174abf8a816b503fa,1,-1,0,1,
6456655b2f9555f6946f797039de79a9bade1243,2,-2,0,15,
14ea26be82b8b5fc8fa53eba84b553d727e8475f,2,-1,1,0,
ad11100c1160bfeae4251798e36bcde6266378bb,1,-1,0,,
0a2610ef6ddfdcdce1e4fecf3434848390e9c6f4,1,-1,0,,
a9065c319d7bc59957a2314f46139135dcd88d67,2,-1,1,0,
3852b1ba218aec77b3180de9526588388644d587,2,-2,0,4,
a636b8751f6934ed033baab3436cc7abea5ac456,2,-1,1,,
471d590882d4477a0066866bbea6103d4db0e2b8,1,-1,0,0,
b5c0fb8ad821f7faaeb9d3b140b03eddf0cf9a6c,3,-2,1,0,
71cda3ebd1dcaf8301c267c9be73ca835aa3f8d5,2,-1,1,1,
00f53ae291b3dd3a0f479045bbcd5b59c187ead9,1,-1,0,,
acc5da6a23f9982e090d70e858cd8ce604d3c72a,2,-1,1,,
e5d3b0e1de992719c88766558c4b5ad21a8725ba,1,-1,0,1,
87208280d40ee23ab5499b08c5664dc1826d5c3a,1,-1,0,1,
0b51d41bc44565d02d993304b63287fcf2eac39e,1,-1,0,16,
0ccc4530776cc18ecfa7a84b8bd6cd02c0c2f092,1,-1,0,,
1ea1291e5fb4bcacdb6ff9f8d38c55cf24342ebd,2,-1,1,5,19
ceded86f9158282327fb147bf8d901a9a615cc11,2,-1,1,23,
7ff1eef516e9316167db6e0af5e3e9fe036d1611,1,-1,0,2,
ee004ad1099690c4d07b0a3192b42216a19d80e8,2,-2,0,68,
d93ee2bbbb8d8c9949b546974c99032f60c3d09a,1,-1,0,,
307f97b6fbe78f48159a06fb74735d04977a4db2,2,-1,1,55,4
f53e02994ff9f53b33e1e2665d31f63a4c185f62,3,-2,1,9,
0ce3c599ca4cb7a6b7009eecc197633a474359c3,1,-2,-1,1,
6e21a15c5212c3d11bd48bf6e645acf33833af41,1,-1,0,,
266b3aa5a99a36ea374a92f1f5e946e6991e2685,1,-1,0,,
dadb49a1bcb2f16401abb1b5908cca3092068a23,2,-1,1,119,25
6c88036da1004dccb1a95f50e420fea8947d20bd,2,-1,1,273,
3bc2823391a7cf5e76969de09dd7297bd23e7ce4,2,-1,1,10,1
9c34eb12a22359c9dc3bbaf07a3410e7523050c5,2,-1,1,9,
2e6f94c35c77e19ddf7eaf993ea7f7e2c082f3f4,2,-2,0,31,
a8ba158839b67246a742b6f1531995ffd7545c08,2,-1,1,0,
cd45675960ad745c20e60a4eebb083de675f785b,2,-1,1,0,
d1cd15328ee2fe270cdfa92a2fb3db5e95b7d166,2,-2,0,24,
3768a53a89617784d2e96582352b5412b3fa3f68,2,-2,0,10,
57178273acc7a4673d7f0247f295e5288657291a,2,-2,0,4,
0a254a83e5bf2e3d8b2540b34718ed0c9d71b4ce,1,-1,0,,
d3455d0c9d57d522c31b5c25af83e8f2b8df12b6,1,-1,0,3,
f6965b1e694bd2ce86346ca18488621a71d49034,1,-2,-1,0,
014aa16149845be49292fcbcbd0ea3418cc282a6,1,-1,0,,
