sha,Positive,Negative,Final,new,total
a4da9532efff63fc90901ceafddf45f6f19343c4,1,-1,0,2,
cdc7c207650bfb3884cd0341d0dc772947a76d30,1,-1,0,,
6eb628093accbfe41a785bb60f72b58e388ef9d8,1,-1,0,,
4c840c0186a5d4e7f43dbf66182ff35a36ed91cc,1,-1,0,,
92891af2d954e827fda9bbee82d13af567632a91,1,-1,0,,
238724bf798c218c80ecb26db0d7ccf183db625a,1,-1,0,,
8b5196c455ea9635a70dd8ed70a61192c2189db8,1,-1,0,,
4fbcbbaf800e160653dd113c6a04d26cc6e7c0a6,1,-1,0,,
b2f445d7632cd2d3199442dc07c3f5a9f4755d69,1,-1,0,,
edf8117471183093f5e7d8db5b0f316d4d78d7ae,1,-1,0,1,
381ac878d216f8f73ace658eb0dce4e5bc684ee4,1,-2,-1,,
0f235e4d5f6b73a55fa4c051f694df10a7d4e4ce,1,-1,0,,
16b47a48bf6a8a5e14f73c675343aadca65aa698,1,-1,0,,
791d12dd94ed681b0ca9be20502ab24a031eec34,1,-1,0,,
280c4f3ce0f5ee109de48e52ce1c9e143ea15f1e,1,-1,0,,
5b6701ea10d8f709210697eda41de6340ce8ed47,1,-1,0,,
3b5921a69b38ab0ab9c0571153c252fd7c466ff5,1,-1,0,,
aea1b0a2c25078ffcf277af70537699bacfc7497,1,-1,0,,
8da6de4aeb829014d1645ae4a9ff35309637f2f6,1,-1,0,,
4db822962341987a3baa1c66d58be73655922df8,1,-2,-1,,
b8a00541a92b62257eeda5f84da5b6c3eb5bce21,1,-1,0,,
fcc74ae90adf7210fbd8e462b85f7db2c7b2a46d,1,-1,0,,
51c3690f18c97f002ed8057620a61d21dc5acbf5,1,-1,0,,
d23d65d9c1ec995c8147596042724c30aea06d9c,2,-2,0,3,
3165d668dd7fecbd46d6a8540d064202772adf70,1,-2,-1,,
19e0b05fc8c60d05b006cba38fd530432be6a10c,1,-1,0,,
5e8fcf4a371425c8449f8341a60f1150ca92c61a,1,-1,0,,
a22c62b7b9037793f63fb0fb135ce368a83fa286,1,-1,0,,
898118bd50847498cdd38a4e8118f0beaca3756c,1,-1,0,66,
2c1609bd49f313c2e6568788a944aa73e2973be9,2,-2,0,2,1
e6c429df33ef264cddd928f78251ce1fd2cafb54,1,-1,0,,
b7ca39aa3b2c4cbc56fa6ca39a93699bc3ea825a,1,-1,0,,
2aae16b5ab6664e781464ea9201fe3cbe65013ec,1,-1,0,,
29926075af642d815d0a2e46c88ab109fa084ddb,1,-1,0,,
6cbb818d94b83d9a939b545b6f5ecf1a91a07ca4,1,-1,0,0,
cf15055b85abb685c01bbe8e4e64bbb0017fd1c7,1,-1,0,0,
df6b564a38c24b5a95b6f5072f699501a6eb4b37,1,-1,0,,
bd6a3240c5db69de7154933e23d2c00d7a0af427,1,-1,0,,
f0bd2f1eec7551077b14662bf10f52840a5626f4,1,-1,0,,
6e5c9c5aef82fe7d25097d837854c6d0778f86c7,2,-1,1,107,1
6bdc7ed1cbf7156a8c40bdbf7c64cd62168540a9,1,-1,0,,
6d69f4db4c424731ef71fa6d3ea1eab38147d85c,1,-1,0,3,
3bba1df97d0f150c2c43255ad858421ccdfd5dd8,2,-1,1,0,
9106a3b3702719bed15f941a1eb406e3c3ff3192,1,-1,0,20,
60505741ab054a18ace8cac7e874db19b2a8e9b4,1,-1,0,,9
1736fc16befb4f1cd8ea0c67d1e2583b1cb1ae79,2,-1,1,,
7b9a9351df7e9510b6563e13a9fddaab0380f713,1,-1,0,,
605b39930c2557fb8cd54fd7285e8176bc85ce8d,1,-3,-2,,
d84995dfc8fdb4bafc365f0076882dde2f74e6f5,1,-1,0,,
2199346a231c4922d9a0a19154e812602a0b2146,1,-3,-2,0,
6e6671fcdac80391053ee1b181665df9efec4f52,2,-2,0,32,3
e40ed6c888f3418965c983fbaa5a889ee650567a,1,-1,0,2,
9cf696f8cc4699b0131e88062c7c5dd7d7349bfa,1,-2,-1,5,
2db25cdb166d7d574dd4ca917f12eb16623da39c,1,-1,0,0,1
679138b51b89636b8768316e89b8760b505e87df,1,-1,0,,
90aee5f8ce5585722b3f1b8c5f86b7c945bb1752,1,-1,0,,
7c73bb97b9f1f66d3a59bb1fec3f2ebe1396a684,1,-2,-1,,
301211f45a7add0f503eac39ad9b712492adb43b,1,-1,0,,
a2e5b343e70407d857a2bd3c8ae6171316fa4bda,1,-1,0,,
d0efdc2cc08e74e39820047cedd6f0e081948e6f,2,-3,-1,5,
d1e389478e695b96dca43de28343381afc749c7a,1,-1,0,0,
778ff8c969e786e750284ed28bc884b988244bce,2,-1,1,0,2
450e23e3ea5debc79dca6757fac232029eae2ea5,1,-1,0,129,51
7f7b855d37092c70e1575af4654febb0855d8670,2,-2,0,0,3
4a82069a924c4168fa89f6ad1e106236b5ca1d34,1,-1,0,0,
29b46a5bf59b81305e687a6818400a6b078f28a9,1,-1,0,0,
2635ce6a95107911ac20e8d84d1e5228d4e6be51,1,-1,0,,
d674b0c00f6f56226ad7ec47e41823f6d6c7320f,1,-1,0,2,
8bee1f554bcadb1e94a290354c2256e7a429b288,1,-2,-1,0,
502fd326041787f25190338f56365409a01567b0,1,-1,0,54,1
e5ac260ac8131525928e18e3d7ad36ef87a31d73,1,-1,0,,
3841415d0f0caa00638f6982461a120122ac5bbd,1,-1,0,,
babd4660e6ddc18a24bbcf0294161e24a1e1aecb,1,-2,-1,15,
06c50390d7ee0dc6f7ef5bf0a02dee0f9a130a13,1,-1,0,,
5e117184e40bc339139d47bc707bba38973d272f,1,-1,0,0,
a1f4b338a22d644abc3f7b5ff1d79f73d9f38582,1,-1,0,2,
4e9b6adfd2f20a5598cf6de7faeb86820c4366f8,2,-1,1,7,
98fa28a60b235d9c600fac578227086fc86b42df,1,-1,0,59,
bbdefb3c159ce7cfaeb20ff89dfdaa459de5417e,1,-2,-1,3,
bce2c94d4c7dc8d60d1212fb5629956c7e08de44,1,-1,0,27,
907e48e20a9d960a1d7fab604a0b9cc9802577ac,1,-1,0,3,
923496e3b3a7deb603fa54d71cd3177c32a4d9a4,1,-1,0,23,
fe646c32fced9c50221072154680bef78cb8af7d,1,-1,0,,
27aafafc3c4369e4ef6f44cdfc948845348d9716,1,-1,0,1,
2f8ba7e64768aad13d134fc88b92c7e462177100,1,-1,0,,
c586517f5794cc761a9f9d26a46a6bb059f29597,1,-1,0,2,
24791b4386cd1223de6445929eaa19d89dde74d6,1,-1,0,,
1743715b71517069ffa64902ff891051c102dda0,1,-1,0,,
c67186a2f955204afacae36c611e6d1f22f78e49,1,-1,0,4,
d66e51fdf1cc5a7459d1c597ba00c468abee4141,1,-1,0,0,
9b35878ca1b8de221656685581dc839b36ffdcd5,1,-1,0,1,
d3a7b57dfd13d7bfa976c751c6483b75c38eee64,1,-2,-1,,
8f3325300ce421a2429cce1b03b98fa0cb06c397,1,-1,0,,
632cf0af816ce072819fc47ef1ca39cd0974083d,1,-1,0,,
4b44587c7a1aefeb43e9233cc4a737a2669dfc0f,1,-2,-1,,
5b57e3b25d48a2eb6cb1ba440df3ec5962707f98,1,-1,0,,
bfc3dc04002ed1a0301662dd209cfd9c90fd222d,1,-1,0,,
c11f3f66cbf4b991aa42184350600385b02df2ba,1,-1,0,,
685d17fda6a864d34aba69422b7094e7cf6c2580,1,-1,0,,
f21cf88f4b4710dac095433083f52be9e809b82f,1,-1,0,,
32bb4880311f2637abc1a9d45f3d35caff6d0591,1,-1,0,,
a54be8cf2091815b1f5ef535d179706dcc5d5cbf,1,-1,0,,
39d3f15cfffc35f306a05d658bfc81cf0f1a1cd5,1,-1,0,,
f80cd0840159840d35b445ea247e3fbf356eae88,2,-3,-1,0,
eb373e137bde2438ca3aca6ee5ce45ca39649795,1,-1,0,,
f97626168e8932cf8d525e31bf2d37fb5744bccf,1,-1,0,,
3e8bf3b8338d6367a3dd87d2e7aac6c438c163e4,1,-1,0,,
d12283db5f66bd3a24584984ef77ec3a76b8a11c,1,-1,0,,
17c855d98f58d412ea95cbd4f9f23d3b8f606635,1,-1,0,,
3c0a1a1989c036fd74cd35af6f7efe6948c9aea8,1,-2,-1,,
170a25f04a660d78f5071708e08a8b5f96424dcc,1,-1,0,,
a920a1985aee9403633dcb37b33c9e21ce947041,2,-1,1,,
26f8b1e69318e9353762c41a271673e091f3435f,1,-1,0,,
89be3a4fa9c9e53e061b53f9799755ab3b0288b0,1,-1,0,,
cbfbd9693d40e1d47cdb0924fb8a13f667b76db7,1,-1,0,,
f397f7dfdc69df80a63125e24a5d6c0d15d4d49c,1,-1,0,,
18250e285b61ca27c5ce7f94a0c2a0533a13d467,1,-1,0,,
1f2f040227d42a2eeb09538c5fa5e80598bae5f4,1,-1,0,0,
2fb3e60ca19a5558b420780bdc231c9bf198be36,1,-1,0,,
e8f7f6c8c2008ed3ee2b7fb2d40b8f2bcf1874a0,1,-1,0,0,
d2cf545533a6db077e973e037a2957c0b32c6322,1,-1,0,,
6fe033be9bd7dc40cf1f0d6569b54a8dd635560c,1,-1,0,,
076bba63cf7862d55fffef7a012077808f51bbba,1,-1,0,,
68c585ffbccd6e0071a5bbf5f270c7c3b5e646dc,1,-1,0,,
68812fa4af0896bdcfc89b01bd90433ecc1b142a,1,-2,-1,1,
945c79464efa7118329000c64d25b7c5edd2a49f,1,-1,0,,
c0d72a9a6f25f7fe1fcf751e72e261cba1b96588,1,-1,0,,
6481e8713835a4d9fb06b201243b70290c020424,1,-1,0,,
