CommitId;RefactoringType;RefactoringDetail
777dba2f7f26ba7cda4dc43453177d244b1c6331;Move Attribute;Move Attribute	private thread : Thread from class io.dropwizard.logging.TcpSocketAppenderFactoryTest to class io.dropwizard.logging.TcpServer
777dba2f7f26ba7cda4dc43453177d244b1c6331;Move Attribute;Move Attribute	private messageCount : int from class io.dropwizard.logging.TcpSocketAppenderFactoryTest to class io.dropwizard.logging.TcpServer
777dba2f7f26ba7cda4dc43453177d244b1c6331;Move Attribute;Move Attribute	private latch : CountDownLatch from class io.dropwizard.logging.TcpSocketAppenderFactoryTest to class io.dropwizard.logging.TcpServer
777dba2f7f26ba7cda4dc43453177d244b1c6331;Move Method;Move Method	private readAndVerifyData(socket Socket) : void from class io.dropwizard.logging.TcpSocketAppenderFactoryTest to private readAndVerifyData(socket Socket) : void from class io.dropwizard.logging.TcpServer
d6f73345d733c759932ce098226d4c9938c85ee8;Move Class;Move Class	io.dropwizard.testing.app.PersonResourceTest.DummyExceptionMapper moved to io.dropwizard.testing.app.ResourceTestRuleTest.DummyExceptionMapper
d6f73345d733c759932ce098226d4c9938c85ee8;Rename Class;Rename Class	io.dropwizard.testing.app.ResourceTestWithGrizzly renamed to io.dropwizard.testing.app.ResourceTestRuleWithGrizzlyTest
d6f73345d733c759932ce098226d4c9938c85ee8;Extract Method;Extract Method	public addResource(resourceSupplier Supplier<Object>) : B extracted from public addResource(resource Object) : B in class io.dropwizard.testing.common.Resource.Builder
d6f73345d733c759932ce098226d4c9938c85ee8;Extract Method;Extract Method	public addProvider(providerSupplier Supplier<Object>) : B extracted from public addProvider(provider Object) : B in class io.dropwizard.testing.common.Resource.Builder
1333f696ddb99c895e647c36be39369f1c32fa62;Extract Superclass;Extract Superclass	io.dropwizard.logging.AbstractOutputStreamAppenderFactory from classes [io.dropwizard.logging.ConsoleAppenderFactory, io.dropwizard.logging.FileAppenderFactory, io.dropwizard.logging.TcpSocketAppenderFactory, io.dropwizard.logging.UdpSocketAppenderFactory]
1333f696ddb99c895e647c36be39369f1c32fa62;Pull Up Method;Pull Up Method	public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.ConsoleAppenderFactory to public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.AbstractOutputStreamAppenderFactory
1333f696ddb99c895e647c36be39369f1c32fa62;Pull Up Method;Pull Up Method	public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.FileAppenderFactory to public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.AbstractOutputStreamAppenderFactory
1333f696ddb99c895e647c36be39369f1c32fa62;Pull Up Method;Pull Up Method	public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.TcpSocketAppenderFactory to public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.AbstractOutputStreamAppenderFactory
1333f696ddb99c895e647c36be39369f1c32fa62;Pull Up Method;Pull Up Method	public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.UdpSocketAppenderFactory to public build(context LoggerContext, applicationName String, layoutFactory LayoutFactory<E>, levelFilterFactory LevelFilterFactory<E>, asyncAppenderFactory AsyncAppenderFactory<E>) : Appender<E> from class io.dropwizard.logging.AbstractOutputStreamAppenderFactory
bd07f7545feab7fa0094a5c67f7f2dcd73767f4b;Extract Method;Extract Method	private postPerson(person Person) : Person extracted from public testPostPerson() : void in class com.example.helloworld.IntegrationTest
f4c789e7980ed18bea4f3ca7a927390a49c015c2;Rename Class;Rename Class	io.dropwizard.unixsocket.UnixSocketFactory renamed to io.dropwizard.unixsocket.UnixSocketConnectorFactory
b3beebda98bfde94115546f7502153b47969470e;Extract Method;Extract Method	public bootstrap(level Level, layoutFactory DiscoverableLayoutFactory<ILoggingEvent>) : void extracted from public bootstrap(level Level) : void in class io.dropwizard.logging.BootstrapLogging
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Method;Pull Up Method	public setUp() : void from class io.dropwizard.http2.Http2IntegrationTest to public setUp() : void from class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Method;Pull Up Method	public tearDown() : void from class io.dropwizard.http2.Http2IntegrationTest to public tearDown() : void from class io.dropwizard.http2.AbstractHttp2Test
7f9b0d9ff058c46c3c3260b16d98b7ddba365500;Pull Up Method;Pull Up Method	public tearDown() : void from class io.dropwizard.http2.Http2WithCustomCipherTest to public tearDown() : void from class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package sslContextFactory : SslContextFactory from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2IntegrationTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Attribute;Pull Up Attribute	package client : HttpClient from class io.dropwizard.http2.Http2WithCustomCipherTest to class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Method;Pull Up Method	public setUp() : void from class io.dropwizard.http2.Http2IntegrationTest to public setUp() : void from class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Method;Pull Up Method	public tearDown() : void from class io.dropwizard.http2.Http2IntegrationTest to public tearDown() : void from class io.dropwizard.http2.AbstractHttp2Test
60505741ab054a18ace8cac7e874db19b2a8e9b4;Pull Up Method;Pull Up Method	public tearDown() : void from class io.dropwizard.http2.Http2WithCustomCipherTest to public tearDown() : void from class io.dropwizard.http2.AbstractHttp2Test
b70492524190201d394a2c16941098d1054305eb;Extract Method;Extract Method	private setRequestPostDeflatePlainText(content byte[]) : void extracted from public testDecompressDeflateRequestGzipIncompatible() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
b70492524190201d394a2c16941098d1054305eb;Extract Method;Extract Method	private setRequestPostDeflatePlainText(content byte[]) : void extracted from public testDecompressDeflateRequestGzipCompatible() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
b70492524190201d394a2c16941098d1054305eb;Extract Method;Extract Method	private setRequestPostGzipPlainText(content byte[]) : void extracted from public testDecompressRequest() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
6e6671fcdac80391053ee1b181665df9efec4f52;Extract Method;Extract Method	private setRequestPostDeflatePlainText(content byte[]) : void extracted from public testDecompressDeflateRequestGzipIncompatible() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
6e6671fcdac80391053ee1b181665df9efec4f52;Extract Method;Extract Method	private setRequestPostDeflatePlainText(content byte[]) : void extracted from public testDecompressDeflateRequestGzipCompatible() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
6e6671fcdac80391053ee1b181665df9efec4f52;Extract Method;Extract Method	private setRequestPostGzipPlainText(content byte[]) : void extracted from public testDecompressRequest() : void in class io.dropwizard.jetty.BiDiGzipHandlerTest
2db25cdb166d7d574dd4ca917f12eb16623da39c;Rename Method;Rename Method	private registerUnitOfWorkListerIfAbsent(environment Environment) : UnitOfWorkApplicationListener renamed to private registerUnitOfWorkListenerIfAbsent(environment Environment) : UnitOfWorkApplicationListener in class io.dropwizard.hibernate.HibernateBundle
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardClientRule.DummyHealthCheck moved to io.dropwizard.testing.common.DropwizardClient.DummyHealthCheck
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardClientRule.FakeApplication moved to io.dropwizard.testing.common.DropwizardClient.FakeApplication
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.Person moved to io.dropwizard.testing.app.Person
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardAppRuleTest.TestApplication moved to io.dropwizard.testing.junit5.DropwizardAppExtensionWithExplicitTest.TestApplication
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardAppRuleTest.TestResource moved to io.dropwizard.testing.app.DropwizardTestApplication.TestResource
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardAppRuleTest.HelloTask moved to io.dropwizard.testing.app.DropwizardTestApplication.HelloTask
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardAppRuleTest.EchoTask moved to io.dropwizard.testing.app.DropwizardTestApplication.EchoTask
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.DropwizardTestResourceConfig moved to io.dropwizard.testing.common.DropwizardTestResourceConfig
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.ResourceTestJerseyConfiguration moved to io.dropwizard.testing.common.ResourceTestJerseyConfiguration
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.TestApplication moved to io.dropwizard.testing.app.TestApplication
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.TestConfiguration moved to io.dropwizard.testing.app.TestConfiguration
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.TestEntity moved to io.dropwizard.testing.app.TestEntity
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Class;Move Class	io.dropwizard.testing.junit.TestResource moved to io.dropwizard.testing.app.TestResource
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Attribute;Move Attribute	private sessionFactory : SessionFactory from class io.dropwizard.testing.junit.DAOTestRule to class io.dropwizard.testing.common.DAOTest
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Attribute;Move Attribute	private resources : Object[] from class io.dropwizard.testing.junit.DropwizardClientRule to class io.dropwizard.testing.common.DropwizardClient
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Attribute;Move Attribute	private testSupport : DropwizardTestSupport<Configuration> from class io.dropwizard.testing.junit.DropwizardClientRule to class io.dropwizard.testing.common.DropwizardClient
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Attribute;Move Attribute	private configuration : ResourceTestJerseyConfiguration from class io.dropwizard.testing.junit.ResourceTestRule to class io.dropwizard.testing.common.Resource
450e23e3ea5debc79dca6757fac232029eae2ea5;Move Attribute;Move Attribute	private test : JerseyTest from class io.dropwizard.testing.junit.ResourceTestRule to class io.dropwizard.testing.common.Resource
7f7b855d37092c70e1575af4654febb0855d8670;Rename Method;Rename Method	public getSuffix() : String renamed to public getConfigurationKey() : String in class io.dropwizard.views.freemarker.FreemarkerViewRenderer
7f7b855d37092c70e1575af4654febb0855d8670;Rename Method;Rename Method	public getSuffix() : String renamed to public getConfigurationKey() : String in class io.dropwizard.views.mustache.MustacheViewRenderer
502fd326041787f25190338f56365409a01567b0;Rename Method;Rename Method	private beginTransaction() : void renamed to private commitTransaction(unitOfWork UnitOfWork, session Session) : void in class io.dropwizard.hibernate.UnitOfWorkAspect
502fd326041787f25190338f56365409a01567b0;Rename Method;Rename Method	private commitTransaction() : void renamed to private beginTransaction(unitOfWork UnitOfWork, session Session) : void in class io.dropwizard.hibernate.UnitOfWorkAspect
53cf2a5f2547f762a17e67d4f42dc6f436209158;Rename Method;Rename Method	public unhandledExceptionsAreLoggedAppropriately() : void renamed to public unhandledExceptionsMessagesArePrintedForCheck() : void in class io.dropwizard.cli.CliTest
53cf2a5f2547f762a17e67d4f42dc6f436209158;Extract And Move Method;Extract And Move Method	public onError(cli Cli, namespace Namespace, e Throwable) : void extracted from public run(arguments String[]) : boolean in class io.dropwizard.cli.Cli & moved to class io.dropwizard.cli.Command
28caa2ec9c163aa4a3af79e54abd0146adea4299;Rename Method;Rename Method	public returnsA500ForBadDeserializers() : void renamed to public returnsA500ForCustomDeserializerUnexpected() : void in class io.dropwizard.jersey.jackson.JsonProcessingExceptionMapperTest
f7d2cd8e2a1e46533d8f809f768fd4bffc667423;Rename Method;Rename Method	public usesProxyWithAuth() : void renamed to public usesProxyWithBasicAuth() : void in class io.dropwizard.client.HttpClientBuilderTest
f7d2cd8e2a1e46533d8f809f768fd4bffc667423;Rename Method;Rename Method	public testFullConfig() : void renamed to public testFullConfigBasicProxy() : void in class io.dropwizard.client.proxy.HttpClientConfigurationTest
b6097f2ee2b3714f11d7c43318b2a44f51397cc7;Extract Method;Extract Method	protected newInstance(dataSource ManagedDataSource) : DBI extracted from public build(environment Environment, configuration PooledDataSourceFactory, dataSource ManagedDataSource, name String) : DBI in class io.dropwizard.jdbi.DBIFactory
b6097f2ee2b3714f11d7c43318b2a44f51397cc7;Extract Method;Extract Method	protected configure(dbi DBI, configuration PooledDataSourceFactory) : void extracted from public build(environment Environment, configuration PooledDataSourceFactory, dataSource ManagedDataSource, name String) : DBI in class io.dropwizard.jdbi.DBIFactory
f0aafdee80669f28c25d3e6aacd4762404f95b0a;Extract Method;Extract Method	protected newInstance(dataSource ManagedDataSource) : DBI extracted from public build(environment Environment, configuration PooledDataSourceFactory, dataSource ManagedDataSource, name String) : DBI in class io.dropwizard.jdbi.DBIFactory
f0aafdee80669f28c25d3e6aacd4762404f95b0a;Extract Method;Extract Method	protected configure(dbi DBI, configuration PooledDataSourceFactory) : void extracted from public build(environment Environment, configuration PooledDataSourceFactory, dataSource ManagedDataSource, name String) : DBI in class io.dropwizard.jdbi.DBIFactory
5126671cef0f240f59a77fa981c3e894b183b72b;Move Class;Move Class	io.dropwizard.metrics.BaseReporterFactory.StringMatchingStrategy moved to io.dropwizard.metrics.StringMatchingStrategy
5126671cef0f240f59a77fa981c3e894b183b72b;Move Class;Move Class	io.dropwizard.metrics.BaseReporterFactory.DefaultStringMatchingStrategy moved to io.dropwizard.metrics.DefaultStringMatchingStrategy
5126671cef0f240f59a77fa981c3e894b183b72b;Move Class;Move Class	io.dropwizard.metrics.BaseReporterFactory.RegexStringMatchingStrategy moved to io.dropwizard.metrics.RegexStringMatchingStrategy
3034407681e1389975a87d122d75ad754e94b8e6;Extract Method;Extract Method	protected bootstrapLogging() : void extracted from protected Application() in class io.dropwizard.Application
cee6955b1e9f8e31f77f4958416849d0e18b0c17;Move Attribute;Move Attribute	private LOGGER : Logger from class io.dropwizard.hibernate.DataExceptionMapper to class io.dropwizard.hibernate.PersistenceExceptionMapper
61cdbed6cd28954669848c686929b06d277dd84c;Extract And Move Method;Extract And Move Method	package setOutputStream(outputStream PrintStream) : void extracted from public setUp() : void in class io.dropwizard.migrations.DbStatusCommandTest & moved to class io.dropwizard.migrations.DbPrepareRollbackCommand
61cdbed6cd28954669848c686929b06d277dd84c;Extract And Move Method;Extract And Move Method	package setOutputStream(outputStream PrintStream) : void extracted from public setUp() : void in class io.dropwizard.migrations.DbStatusCommandTest & moved to class io.dropwizard.migrations.DbRollbackCommand
ec264da8667b8dc5f1aefb003445ed37750444ea;Move Class;Move Class	io.dropwizard.configuration.ConfigurationFactoryTest.ExampleServer moved to io.dropwizard.configuration.BaseConfigurationFactoryTest.ExampleServer
ec264da8667b8dc5f1aefb003445ed37750444ea;Move Class;Move Class	io.dropwizard.configuration.ConfigurationFactoryTest.Example moved to io.dropwizard.configuration.BaseConfigurationFactoryTest.Example
ec264da8667b8dc5f1aefb003445ed37750444ea;Move Class;Move Class	io.dropwizard.configuration.ConfigurationFactoryTest.ExampleWithDefaults moved to io.dropwizard.configuration.BaseConfigurationFactoryTest.ExampleWithDefaults
ec264da8667b8dc5f1aefb003445ed37750444ea;Move Class;Move Class	io.dropwizard.configuration.ConfigurationFactoryTest.NonInsatiableExample moved to io.dropwizard.configuration.BaseConfigurationFactoryTest.NonInsatiableExample
ec264da8667b8dc5f1aefb003445ed37750444ea;Extract Superclass;Extract Superclass	io.dropwizard.configuration.BaseConfigurationFactory from classes [io.dropwizard.configuration.YamlConfigurationFactory]
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Method;Pull Up Method	public build(provider ConfigurationSourceProvider, path String) : T from class io.dropwizard.configuration.YamlConfigurationFactory to public build(provider ConfigurationSourceProvider, path String) : T from class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Method;Pull Up Method	public build() : T from class io.dropwizard.configuration.YamlConfigurationFactory to public build() : T from class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Method;Pull Up Method	protected build(node JsonNode, path String) : T from class io.dropwizard.configuration.YamlConfigurationFactory to protected build(node JsonNode, path String) : T from class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Method;Pull Up Method	protected addOverride(root JsonNode, name String, value String) : void from class io.dropwizard.configuration.YamlConfigurationFactory to protected addOverride(root JsonNode, name String, value String) : void from class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Method;Pull Up Method	private validate(path String, config T) : void from class io.dropwizard.configuration.YamlConfigurationFactory to private validate(path String, config T) : void from class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private ESCAPED_COMMA_PATTERN : Pattern from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private ESCAPED_COMMA_SPLITTER : Splitter from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private ESCAPED_DOT_PATTERN : Pattern from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private ESCAPED_DOT_SPLITTER : Splitter from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private klass : Class<T> from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private propertyPrefix : String from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	protected mapper : ObjectMapper from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec264da8667b8dc5f1aefb003445ed37750444ea;Pull Up Attribute;Pull Up Attribute	private validator : Validator from class io.dropwizard.configuration.YamlConfigurationFactory to class io.dropwizard.configuration.BaseConfigurationFactory
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class com.example.helloworld.IntegrationTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithExplicitTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithoutConfigTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class com.example.helloworld.IntegrationTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithExplicitTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithoutConfigTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class com.example.helloworld.IntegrationTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithExplicitTest to class io.dropwizard.testing.junit.DropwizardAppRule
ec084500d9c707d7f1dcaf20341f71f1580376f7;Move Attribute;Move Attribute	private client : Client from class io.dropwizard.testing.junit.DropwizardAppRuleWithoutConfigTest to class io.dropwizard.testing.junit.DropwizardAppRule
