sha,Positive,Negative,Final,new,total
a7ae471cf91038da4dd454a96b8867bad5ce3fca,1,-1,0,0,
8025c8e4fdab14b930fffda9d47aa20fec98aa5f,1,-1,0,0,
a015b4a87fcadba6baf7f21fe8f728b2aeae2f1d,1,-1,0,0,
0be2e30fc0911f2915e1f0ab623d1311ecaac175,1,-1,0,0,
e467252e0db647f1086188ab1093c6fe3294e2ab,1,-1,0,0,
b2ab1f0a0bf3849085f55acbd01e3768f995aeb7,1,-1,0,0,
dc737c7a66ec753bf713ada5e24273ab045ba25b,1,-1,0,0,
d07879cc68d09e76d832582e135692f2ad9becc0,1,-1,0,0,
d6d92bdd072f0ef5b51eb00ecd078b8b438e20e5,1,-1,0,0,
092114536b415f8aca3150387fc5c02ab258f22d,1,-1,0,0,
e6b9bb496259856213c30b3bcfc992e84564e4ff,1,-2,-1,0,
002f4bd6008580b4549a424cb279109f2ae4c13d,1,-1,0,0,
ae70a5c3968a49cc122f106ac44e3a14c4896801,1,-1,0,1,
a33e717b645e1d15357e7a8c4df37d798214d897,1,-1,0,0,
6419216ceb8d709486c5fe1957437d39b4d81a9f,1,-1,0,0,
5aee3ac7de63517156e3616cfc10322d192c47ec,1,-1,0,0,
342e38bc8402d81d536ae1e5461aa6b70f55a107,1,-1,0,0,
1e855072cf7c0a452eff3a31e3a555a0412713a8,1,-1,0,0,
3d99dd6a582d1c753a71a63b80b611a9a7a582da,1,-1,0,0,
78cdd38f9731cb27a968fb333275f53c4e79d6ef,1,-1,0,0,
18a736e95f4d73304dbef1b892d644482342558e,1,-1,0,0,
169fba64b372659806c332dac64cf4e1fa179934,1,-1,0,0,
f3fe08a62b99c75dfa107949af399888fb2fa944,1,-1,0,0,
fff4c80b01b5ff66dcb4e4141666b3b5faebc6b9,1,-1,0,0,
42529bc38bc611f555e21b0b78f7c005269f9786,1,-1,0,0,
72e9658a58bf55eeb6a5ee29b526bd7817614ab5,1,-1,0,0,
035ea9accf591ecbb5522add76a3c2e348837f69,1,-1,0,0,
a956b8d9045410e5f086b73ca444f170e264f04e,1,-1,0,0,
d40791fc6c13a8f99633de71c7fd8cb7269bcd04,1,-1,0,0,24
6824c4d104836e6de387eecf9f3da87ecd57c0d7,1,-1,0,0,
b6492022b5122cf3f73820d1cc4ce78794558541,1,-1,0,0,
dab6c597fce2e59f280642bfbe0044f83eb0947f,1,-1,0,0,
395e8d1de97e2de6498f3c277022f551328b9a41,1,-1,0,0,
232f23d1ecd87609577b821f9e75fb3726d756cd,1,-1,0,0,
25b25fc244979651535dcc00cf79366bb6890621,1,-1,0,0,
0587768e3e83429a74f2c9d2bda198e5052e8c04,1,-1,0,0,
8c8d60c59121aadc8d2b04fa4f7a30363598f28b,1,-2,-1,2,
3a93661aa078bf7e7ef000afb86fa4f528076d37,1,-1,0,0,
2a045c839c0de9b72d746eed334a267e8879019c,1,-1,0,0,
defe4e880cb9c6e8c949ad86ef5fb3ae86b433d0,1,-1,0,0,
9f592b5eaf405c6e886465077755efe609bba1b8,1,-1,0,0,
99730a15a616b841902ae58a55241e7e1392a80f,1,-1,0,0,
239a56316a1089f52eb9466bf271c8a4fa6c1390,1,-1,0,0,
a84923fdb4def9b8c7fd0777d0b66954d91eb2db,1,-1,0,0,
472d252f684b5f09f21f701c95dbd627aef96b5d,1,-1,0,0,
4351f43196b47d0b5acd86ba82b354ab103b3735,1,-1,0,0,
51177f97bc5bb50e0242db164a267722be078c9e,1,-1,0,0,
5cd74d28a2994554e01cbc33501a13e3ffd09e04,1,-1,0,0,
8721f2cfc5a55b7b1608d04d11e531ee72cbf216,1,-1,0,0,
5c9ed4923b21863a317ed971ba51247e8c8feba9,1,-1,0,0,
114d32094d3c956d7975cb7d3e43236351184ec4,1,-1,0,0,
56b1cc77ee8f1005f2979bb603981adf5cc05f87,1,-1,0,0,
63c0965408de1d39c3a336d2fe6cfb910dc7054b,1,-1,0,0,
77859722f2ab83141b8392cc4ecf52cd4552e32e,1,-1,0,0,
289cff4981aebc8d84e890c18fe209a60305d26e,2,-3,-1,0,
699e66a65dfc803988ddb06998415cd80e9430cf,1,-1,0,0,
0f7dd9d15ce52b4a4064e6cdd9af3eba6c63992f,1,-1,0,0,
d0383634dc3c6eb93e31797f13058c5eb331e3dd,1,-1,0,14,
8912f0781a45c7313544fe7013ef8db94ee2c963,1,-1,0,0,
734578a386670aa812b5c2f76ad78a968cb7196a,1,-1,0,2,
e3d3b2a2f40e675154b31f254dab75d0be483f32,1,-1,0,0,
96294be6f728d3d88a67cc125cca18e32cd99b2e,1,-1,0,4,
cc7db9c93ca1d900de2c8bd47d0091533c014966,2,-1,1,0,
39f94051bb9f4ee355cbe0ecf706328a4518d574,1,-1,0,0,
3cc099880dd4183e5fade1ea9524968b2e4e95b0,1,-1,0,0,
ac0503b50d25eb3ec2c8e459d24d9664d70664ef,1,-1,0,0,
7146b1752454252110bf0f8b414524102462d664,1,-1,0,4,
2219b8ba2c584ecb73ef0f425e467a53925692aa,1,-1,0,3,
b8e50369243a9ff4603c81328e0c1dc0d626db50,1,-1,0,0,
44dcaef1404c592c07bd7f09987adcb906b0c0f7,3,-2,1,0,
cabe970448982758adaa7850b71c95fb8611a20b,2,-1,1,,
04df3ed0e53ce52ceb172405696245943b98243d,1,-1,0,,
079db3945c9c62d235aa788c268409e36fc8a478,1,-1,0,,
5cb62f8b84ec0aeec933b7da3250c341cbea7432,1,-1,0,0,
a37ccd13af00ed9f938b6382125b38cc41eb58c0,1,-2,-1,4,
9acfe48a7801dff159080aef8503350efd69e448,1,-1,0,0,
df3df9e2ef9bffe86eb7ac627e59d900cfd5788a,1,-2,-1,,
01cfa0b47c2e57029f8d0f7772cdbbb843ec733f,1,-1,0,0,
ce4bc9bc7b9ae10e2da1ba8c4ade01a69be6f608,1,-1,0,0,
e365f2f1393d41dcc38f4e4c25ed4cc518ee568f,1,-1,0,0,
798774bf0ca9f5d641b949b041b601c92f784fde,2,-3,-1,3,
7a839f7c0827ee82d3b9781f6943465dd575c049,1,-1,0,0,
ccc239f85a4a0b3620148c54df1c55cb2db71d53,2,-1,1,8,
b3b74c0ddbd8dbd9e4307661143de574adb3400f,1,-1,0,0,
ba01ab2a8778af76c78a5c1e5bc29c56bbd38731,1,-1,0,2,40
d181e111ada75de243598c2522e725905adcdcc3,1,-1,0,11,8
d21ad7b1a035997fa000dedc7e60e4a434539362,2,-1,1,0,
9aaeb95faee253d0742003bab6f1365f27f6aba9,1,-1,0,8,8
d49a375f71427bf97eed9a31b575f62e24324e6d,1,-2,-1,230,
f8818809918b91c07ed2559714ea72d081fbc985,1,-2,-1,0,
c6a2cf04045b3b6852ecc925d0bfd76d77d8936b,1,-1,0,0,
94a971941d12e063cad28b3fae1db6ba3b06fee1,1,-1,0,0,
207e0716eb9d2540c072d3003a643e80b75f8fc5,1,-1,0,,
2f6e034d896fbd219f52fa47a8d5afd49cb0220c,1,-1,0,0,
794a8ca432c6561ff2495f8155d8f900d79a37c3,1,-1,0,14,1
201af437f443f4d86689b670729adbd67925416c,1,-1,0,0,
