CommitId;RefactoringType;RefactoringDetail
b241f435cb550211536cea8f6cb36eab6397ff2a;Rename Method;Rename Method	public TestQueryAccount() : void renamed to public TestQueryAccountFromFullnode() : void in class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_001
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_channelFull : ManagedChannel from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_blockingStubFull : WalletGrpc.WalletBlockingStub from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_fullnode : String from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_channelFull : ManagedChannel from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_blockingStubFull : WalletGrpc.WalletBlockingStub from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_fullnode : String from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_channelFull : ManagedChannel from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_blockingStubFull : WalletGrpc.WalletBlockingStub from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
b241f435cb550211536cea8f6cb36eab6397ff2a;Move Attribute;Move Attribute	private search_fullnode : String from class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Witness_002 to class stest.tron.wallet.Wallettest_p1.WalletTest_p1_Account_002
3d5c0b31cec0e623d73d1cf4c4803ece51553cdc;Rename Method;Rename Method	public getFreeOperatingTimeInterval() : long renamed to public getTotalNetWeight() : long in class org.tron.core.db.DynamicPropertiesStore
3d5c0b31cec0e623d73d1cf4c4803ece51553cdc;Rename Method;Rename Method	public getFreeOperatingLimit() : long renamed to public getPublicNetUsage() : long in class org.tron.core.db.DynamicPropertiesStore
b871a495ab30016c063f5f64ba58b8eef6cf104d;Extract Method;Extract Method	private finishProcessSyncBlock(blockId BlockId) : void extracted from private handleSyncBlock() : void in class org.tron.core.net.node.NodeImpl
6c7c2e021d42e71b4455a15d18cb69a195fc4384;Rename Method;Rename Method	public setLatestAssetOperationTimeMap(key String, value Long) : void renamed to public putLatestAssetOperationTimeMap(key String, value Long) : void in class org.tron.core.capsule.AccountCapsule
6c7c2e021d42e71b4455a15d18cb69a195fc4384;Rename Method;Rename Method	public getOperatingTimeInterval() : long renamed to public getFreeOperatingTimeInterval() : long in class org.tron.core.db.DynamicPropertiesStore
e76160efe73c2094ffc493a6cf6448d8907dcf52;Rename Method;Rename Method	public testFrozenListSize() : void renamed to public frozenListSizeTest() : void in class org.tron.core.actuator.AssetIssueActuatorTest
2f7ac0de66a552dca7b1363435ee1e21e6e215b2;Rename Method;Rename Method	public mmultiplyOverflowTest() : void renamed to public multiplyOverflowTest() : void in class org.tron.core.actuator.ParticipateAssetIssueActuatorTest
33eab94ae42a933849f2a9166356f92c5333762d;Extract Method;Extract Method	private removeTheBlockMessage(blockMessages Set<BlockMessage>, targetBlockId BlockId) : void extracted from private cleanUpSyncPeer(peer PeerConnection, reasonCode ReasonCode) : void in class org.tron.core.net.node.NodeImpl
2db4e34d95857ab538bb65c0131635676b6dfb10;Extract Method;Extract Method	public CreateAssetIssue(address byte[], name String, TotalSupply Long, TrxNum Integer, IcoNum Integer, StartTime Long, EndTime Long, VoteScore Integer, Description String, URL String, priKey String) : Boolean extracted from public TestAssetIssue() : void in class stest.tron.wallet.Wallettest_p0.Wallettest_p0_002
5939a47ab18f3e06c7ec57aa7f766e612320051e;Rename Method;Rename Method	public HexString2ByteString(hexString String) : ByteString renamed to public hexString2ByteString(hexString String) : ByteString in class org.tron.common.utils.StringUtil
915e9df17a87bd430941458927348f9f504528ae;Rename Method;Rename Method	public notExitWitness() : void renamed to public notExistWitness() : void in class org.tron.core.actuator.WitnessUpdateActuatorTest
6cf3fdd2277e2f8ae8be5a8b2d3744d8fee7baa2;Rename Method;Rename Method	package isExist(trxMsg TransactionMessage) : boolean renamed to package isTrxExist(trxMsg TransactionMessage) : boolean in class org.tron.core.net.node.NodeImpl
3609db3ff2b83bcaee03817b74043869661f3406;Rename Variable;Rename Variable	bytes : byte[] to witnessCandidate : byte[] in method public validate() : boolean in class org.tron.core.actuator.VoteWitnessActuator
71a56bac912bd7552d7d82efc02bf05e60e6a1d0;Rename Variable;Rename Variable	share : long to tronPower : long in method public validate() : boolean in class org.tron.core.actuator.VoteWitnessActuator
71a56bac912bd7552d7d82efc02bf05e60e6a1d0;Rename Method;Rename Method	public getShare() : long renamed to public getTronPower() : long in class org.tron.core.capsule.AccountCapsule
71a56bac912bd7552d7d82efc02bf05e60e6a1d0;Rename Variable;Rename Variable	share : long to tp : long in method public getTronPower() : long in class org.tron.core.capsule.AccountCapsule
d8d78df13ff0d245ee3b1707a1b81595b7d4972a;Rename Method;Rename Method	public add(peer Channel) : boolean renamed to public addPeer(peer Channel) : boolean in class org.tron.common.overlay.server.ChannelManager
d8d78df13ff0d245ee3b1707a1b81595b7d4972a;Rename Method;Rename Method	private isShouldAddToActivePeers(peer Channel) : boolean renamed to private procPeer(peer Channel) : boolean in class org.tron.common.overlay.server.ChannelManager
d38cd287dd9875083d7116994731b0114b92623a;Rename Variable;Rename Variable	nowFrozenBalance : long to currentFrozenBalance : long in method public execute(ret TransactionResultCapsule) : boolean in class org.tron.core.actuator.FreezeBalanceActuator
438ada6782dfcb39dbe8f0eb098f1914f90bd70a;Extract Method;Extract Method	private isShouldAddToActivePeers(peer Channel) : boolean extracted from public add(peer Channel) : void in class org.tron.common.overlay.server.ChannelManager
379b6fedec691588aafd646b65eed906435b59ba;Rename Variable;Rename Variable	ac : AccountCapsule to ownerAccount : AccountCapsule in method public validate() : boolean in class org.tron.core.actuator.ParticipateAssetIssueActuator
cf8a70217cc491ff240224b022e8be5e8c10b4f3;Move Class;Move Class	org.tron.core.net.node.NodeImpl.Item moved to org.tron.core.net.node.Item
cf8a70217cc491ff240224b022e8be5e8c10b4f3;Rename Variable;Rename Variable	blockId : BlockId to item : Item in method private onHandleBlockMessage(peer PeerConnection, blkMsg BlockMessage) : void in class org.tron.core.net.node.NodeImpl
af34ae44a17929ef7d8cb547f1075812a023e877;Rename Parameter;Rename Parameter	hash : Sha256Hash to item : Item in method public PriorItem(item Item, count long) in class org.tron.core.net.node.NodeImpl.PriorItem
af34ae44a17929ef7d8cb547f1075812a023e877;Move Attribute;Move Attribute	package hash : Sha256Hash from class org.tron.core.net.node.NodeImpl.PriorItem to class org.tron.core.net.node.NodeImpl.Item
af34ae44a17929ef7d8cb547f1075812a023e877;Move Attribute;Move Attribute	package type : InventoryType from class org.tron.core.net.node.NodeImpl.PriorItem to class org.tron.core.net.node.NodeImpl.Item
4de41340910a85df7052a6df4061847ec7e526fe;Rename Parameter;Rename Parameter	trx : TransactionCapsule to transactionCapsule : TransactionCapsule in method package validateCommon(transactionCapsule TransactionCapsule) : void in class org.tron.core.db.Manager
29e0ce7ebdb0a7a7be38b29afaf5c40153f7d545;Rename Parameter;Rename Parameter	transactionCapsule : TransactionCapsule to trx : TransactionCapsule in method package validateCommon(trx TransactionCapsule) : void in class org.tron.core.db.Manager
5200e592ad692a16b34010ecf08650ea2f5a4f5f;Rename Variable;Rename Variable	addressBytes : byte[] to ownerAddress : byte[] in method public validate() : boolean in class org.tron.core.actuator.ParticipateAssetIssueActuator
5200e592ad692a16b34010ecf08650ea2f5a4f5f;Rename Variable;Rename Variable	cost : long to amount : long in method public validate() : boolean in class org.tron.core.actuator.ParticipateAssetIssueActuator
2556d6a812ee63223cfdaf6c5103f099e060b2b3;Rename Variable;Rename Variable	ownerKey : byte[] to ownerAddress : byte[] in method public validate() : boolean in class org.tron.core.actuator.TransferAssetActuator
0c926e51e52d9be547cb699dcbd63dc9da14ccd5;Rename Variable;Rename Variable	assertName : ByteString to assetName : ByteString in method public execute(ret TransactionResultCapsule) : boolean in class org.tron.core.actuator.TransferAssetActuator
9c49c7af4721886027321da92291bbeed272be99;Rename Method;Rename Method	public checkTrade() : void renamed to public checkTrxCoinTrade() : void in class stest.tron.wallet.Wallettest_p0.Wallettest_p0_001
60a868d1efe946e451199bfd06ad364fd9d18312;Rename Class;Rename Class	org.tron.core.capsule.AccountCapsuleTest renamed to org.tron.core.capsule.VotesCapsuleTest
60a868d1efe946e451199bfd06ad364fd9d18312;Rename Method;Rename Method	public addVotesTest() : void renamed to public addNewVotesTest() : void in class org.tron.core.capsule.VotesCapsuleTest
c5451207dfa931030e83f93ead965e56973944e5;Rename Class;Rename Class	org.tron.core.db.WitnessStoreTest renamed to org.tron.core.db.VotesStoreTest
79b5c95f69b331428ffee7e3e07b790ddadb2cfc;Rename Method;Rename Method	public vote() : String renamed to public votes() : String in class org.tron.core.config.DefaultConfig
9871bb48039d19c59d08b6ad270672db64493207;Move Class;Move Class	stest.tron.wallet.Wallettest_p0_001 moved to stest.tron.wallet.Wallettest_p0.Wallettest_p0_001
9871bb48039d19c59d08b6ad270672db64493207;Move Class;Move Class	stest.tron.wallet.Wallettest_p0_002 moved to stest.tron.wallet.Wallettest_p0.Wallettest_p0_002
9871bb48039d19c59d08b6ad270672db64493207;Move Class;Move Class	stest.tron.wallet.Wallettest_p0_003 moved to stest.tron.wallet.Wallettest_p0.Wallettest_p0_003
708098e5254196685ac9cf99bac3cff6b50ecf12;Rename Method;Rename Method	public setNewVotes(newVotes List<Vote>) : void renamed to public clearNewVotes() : void in class org.tron.core.capsule.VotesCapsule
e93ed9f0f4c021d18c509d4e9f21b1ca3302402c;Rename Class;Rename Class	org.tron.core.db.VoteStore renamed to org.tron.core.db.VotesStore
96f226f8a267ca78b388072892efe8d6222aeb4f;Move Class;Move Class	stest.tron.wallet.common.TransactionUtils moved to stest.tron.wallet.common.client.utils.TransactionUtils
96f226f8a267ca78b388072892efe8d6222aeb4f;Move Class;Move Class	stest.tron.wallet.common.Base58 moved to stest.tron.wallet.common.client.utils.Base58
96f226f8a267ca78b388072892efe8d6222aeb4f;Rename Variable;Rename Variable	currenTime : long to currentTime : long in method public setTimestamp(transaction Transaction) : Transaction in class stest.tron.wallet.common.client.utils.TransactionUtils
d904f02b26e6ae99dbdd295a8730e0fb6052b418;Rename Parameter;Rename Parameter	beginBLockId : BlockId to beginBlockId : BlockId in method public getBlockChainSummary(beginBlockId BlockId, blockIdsToFetch Deque<BlockId>) : Deque<BlockId> in class org.tron.core.net.node.NodeDelegateImpl
7870ec735900a253b782df6e8f78b58396c4d445;Rename Method;Rename Method	public setMessage(message HelloMessage) : void renamed to public setHelloMessage(helloMessage HelloMessage) : void in class org.tron.core.net.peer.PeerConnection
7870ec735900a253b782df6e8f78b58396c4d445;Rename Method;Rename Method	public getMessage() : HelloMessage renamed to public getHelloMessage() : HelloMessage in class org.tron.core.net.peer.PeerConnection
7870ec735900a253b782df6e8f78b58396c4d445;Rename Parameter;Rename Parameter	message : HelloMessage to helloMessage : HelloMessage in method public setHelloMessage(helloMessage HelloMessage) : void in class org.tron.core.net.peer.PeerConnection
6ba700da56efb11acd1035e02d6384ace1878489;Rename Parameter;Rename Parameter	channelManager : ChannelManager to manager : Manager in method public HandshakeHandler(nodeManager NodeManager, manager Manager) in class org.tron.common.overlay.server.HandshakeHandler
458d0630fba56b8b34b4b5b9e023bffe47674abe;Rename Variable;Rename Variable	blocke : Block to block : Block in method public getBlockById(BlockId ByteString) : Block in class org.tron.core.Wallet
f42b58c98a9606c3395ccb706abd5de4a51795f4;Rename Parameter;Rename Parameter	creatTime : long to createTime : long in method public AccountCapsule(contract AccountCreateContract, createTime long) in class org.tron.core.capsule.AccountCapsule
f42b58c98a9606c3395ccb706abd5de4a51795f4;Rename Parameter;Rename Parameter	creatTime : long to createTime : long in method public AccountCapsule(address ByteString, accountType AccountType, createTime long) in class org.tron.core.capsule.AccountCapsule
9c9c709b8084aab63d9e0322a68e2bcd473da5ab;Inline Method;Inline Method	public connect(host String, port int, remoteId String, discoveryMode boolean) : void inlined to public connect(host String, port int, remoteId String) : void in class org.tron.common.overlay.client.PeerClient
bfab4b95743e1611481b33cdee084f6dd09462ca;Rename Parameter;Rename Parameter	t : T to bytes : byte[] in method private add(index AbstractIndex<? extends ProtoCapsule,T>, bytes byte[]) : void in class org.tron.core.db.api.IndexHelper
bfab4b95743e1611481b33cdee084f6dd09462ca;Rename Parameter;Rename Parameter	t : T to bytes : byte[] in method private remove(index AbstractIndex<? extends ProtoCapsule,T>, bytes byte[]) : void in class org.tron.core.db.api.IndexHelper
bfab4b95743e1611481b33cdee084f6dd09462ca;Extract Method;Extract Method	public add(bytes byte[]) : boolean extracted from public update(t T) : boolean in class org.tron.core.db.api.index.AbstractIndex
af7dd047689afef0aad4a5d5036a7e460c9d880f;Rename Variable;Rename Variable	sigleRepeat : int to singleRepeat : int in method public getScheduledWitness(slot long) : ByteString in class org.tron.core.witness.WitnessController
8b3f566e2915345e0415444e2a2048f016322208;Inline Method;Inline Method	private decodeMessage(ctx ChannelHandlerContext, buffer ByteBuf) : Message inlined to protected decode(ctx ChannelHandlerContext, buffer ByteBuf, out List<Object>) : void in class org.tron.common.overlay.message.MessageCodec
8b3f566e2915345e0415444e2a2048f016322208;Rename Parameter;Rename Parameter	payload : byte[] to encoded : byte[] in method private createMessage(encoded byte[]) : Message in class org.tron.common.overlay.message.MessageCodec
8b3f566e2915345e0415444e2a2048f016322208;Rename Variable;Rename Variable	code : byte to type : byte in method private createMessage(encoded byte[]) : Message in class org.tron.common.overlay.message.MessageCodec
8b3f566e2915345e0415444e2a2048f016322208;Rename Method;Rename Method	public initWithNode(nodeId byte[], remotePort int) : void renamed to public initNode(nodeId byte[], remotePort int) : void in class org.tron.common.overlay.server.Channel
8b3f566e2915345e0415444e2a2048f016322208;Extract Method;Extract Method	private sendHelloMsg(ctx ChannelHandlerContext, time long) : void extracted from public channelActive(ctx ChannelHandlerContext) : void in class org.tron.common.overlay.server.HandshakeHandler
8b3f566e2915345e0415444e2a2048f016322208;Extract Method;Extract Method	private handleHelloMsg(ctx ChannelHandlerContext, msg HelloMessage) : void extracted from protected decode(ctx ChannelHandlerContext, buffer ByteBuf, out List<Object>) : void in class org.tron.common.overlay.server.HandshakeHandler
8b3f566e2915345e0415444e2a2048f016322208;Rename Method;Rename Method	private sendToWire(messageRoundtrip MessageRoundtrip) : void renamed to private send() : void in class org.tron.common.overlay.server.MessageQueue
8b3f566e2915345e0415444e2a2048f016322208;Move Attribute;Move Attribute	private hasPing : boolean from class org.tron.common.overlay.server.MessageQueue to class org.tron.common.overlay.server.P2pHandler
8b3f566e2915345e0415444e2a2048f016322208;Move Attribute;Move Attribute	private hasPing : boolean from class org.tron.common.overlay.server.MessageQueue to class org.tron.common.overlay.server.P2pHandler
8b3f566e2915345e0415444e2a2048f016322208;Move Attribute;Move Attribute	private hasPing : boolean from class org.tron.common.overlay.server.MessageQueue to class org.tron.common.overlay.server.P2pHandler
8b3f566e2915345e0415444e2a2048f016322208;Move Method;Move Method	public processException(ctx ChannelHandlerContext, throwable Throwable) : void from class org.tron.common.overlay.server.ChannelManager to public processException(throwable Throwable) : void from class org.tron.common.overlay.server.Channel
8b3f566e2915345e0415444e2a2048f016322208;Extract And Move Method;Extract And Move Method	public close() : void extracted from protected decode(ctx ChannelHandlerContext, buffer ByteBuf, out List<Object>) : void in class org.tron.common.overlay.server.HandshakeHandler & moved to class org.tron.common.overlay.server.Channel
8b3f566e2915345e0415444e2a2048f016322208;Extract And Move Method;Extract And Move Method	public close() : void extracted from public channelRead0(ctx ChannelHandlerContext, msg P2pMessage) : void in class org.tron.common.overlay.server.P2pHandler & moved to class org.tron.common.overlay.server.Channel
af552ee62ed31c5366c9020b533d080a1d0eacac;Extract And Move Method;Extract And Move Method	public processException(ctx ChannelHandlerContext, throwable Throwable) : void extracted from public exceptionCaught(ctx ChannelHandlerContext, cause Throwable) : void in class org.tron.common.overlay.server.HandshakeHandler & moved to class org.tron.common.overlay.server.ChannelManager
7af81b9eb623f73e7f9695c4a2c69ad28abccf1b;Rename Method;Rename Method	public iniviateOwnerAccount() : void renamed to public noExitOwnerAccount() : void in class org.tron.core.actuator.TransferActuatorTest
c0395abcbb8222cc0f8c3aa24b114114fd2d1537;Inline Method;Inline Method	public initOther() : void inlined to public init() : void in class org.tron.core.db.Manager
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getByLatestNum(getLimit long) : Set<byte[]> renamed to public getlatestValues(limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getSeekKeyLimitNext(startKey byte[], getLimit long) : Set<byte[]> renamed to public getValuesNext(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getSeekKeyLimitPrev(startKey byte[], getLimit long) : Set<byte[]> renamed to public getValuesPrev(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getBySeekKeyNext(keyBytes byte[]) : byte[] renamed to public getValueNext(key byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getBySeekKeyPrev(keyBytes byte[]) : byte[] renamed to public getValuePrev(key byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	getLimit : long to limit : long in method public getlatestValues(limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	getLimit : long to limit : long in method public getValuesNext(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	startKey : byte[] to key : byte[] in method public getValuesNext(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	startKey : byte[] to key : byte[] in method public getValuesPrev(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	getLimit : long to limit : long in method public getValuesPrev(key byte[], limit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	keyBytes : byte[] to key : byte[] in method public getValueNext(key byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Parameter;Rename Parameter	keyBytes : byte[] to key : byte[] in method public getValuePrev(key byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getSeekKeyLimitNext() : void renamed to public getValuesNext() : void in class org.tron.common.storage.leveldb.LevelDbDataSourceImplTest
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getSeekKeyLimitPrev() : void renamed to public getValuesPrev() : void in class org.tron.common.storage.leveldb.LevelDbDataSourceImplTest
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getBySeekKeyNext() : void renamed to public getValueNext() : void in class org.tron.common.storage.leveldb.LevelDbDataSourceImplTest
4b5b020335c736018c2a55212774b09d15cb0030;Rename Method;Rename Method	public getBySeekKeyPrev() : void renamed to public getValuePrev() : void in class org.tron.common.storage.leveldb.LevelDbDataSourceImplTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public NegativeAmountTest() : void renamed to public negativeAmountTest() : void in class org.tron.core.actuator.ParticipateAssetIssueActuatorTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public NotEnoughTrxTest() : void renamed to public notEnoughTrxTest() : void in class org.tron.core.actuator.ParticipateAssetIssueActuatorTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public NotEnoughAssetTest() : void renamed to public notEnoughAssetTest() : void in class org.tron.core.actuator.ParticipateAssetIssueActuatorTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public ZeroAmountTest() : void renamed to public zeroAmountTest() : void in class org.tron.core.actuator.TransferActuatorTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public NegativeAmountTest() : void renamed to public negativeAmountTest() : void in class org.tron.core.actuator.TransferActuatorTest
47127f72de971925c271a545510bdd3652c47414;Rename Method;Rename Method	public wrongTransfer() : void renamed to public zeroAmountTest() : void in class org.tron.core.actuator.TransferAssetActuatorTest
614ae6d50dd6ecc202464afe1438bb35e2647bf1;Rename Variable;Rename Variable	response : Collection<PeerConnection> to activePeers : Collection<PeerConnection> in method private testConsumerAdvObjToSpread() : Condition in class org.tron.core.net.node.BroadTest
f7a8a07839bdcedd8cb7f901ccfe2a55a01b8901;Rename Method;Rename Method	public rightAssetIssue() : void renamed to public rightTransfer() : void in class org.tron.core.actuator.TransferActuatorTest
f7a8a07839bdcedd8cb7f901ccfe2a55a01b8901;Rename Method;Rename Method	public perfectAssetIssue() : void renamed to public perfectTransfer() : void in class org.tron.core.actuator.TransferActuatorTest
f7a8a07839bdcedd8cb7f901ccfe2a55a01b8901;Rename Method;Rename Method	public moreAssetIssue() : void renamed to public moreTransfer() : void in class org.tron.core.actuator.TransferActuatorTest
d9ea656955bd5b5983409675dbf12411e266c7d3;Rename Method;Rename Method	public getBlocksByLimit(number long, limit long) : BlockList renamed to public getBlocksByLimitNext(number long, limit long) : BlockList in class org.tron.core.Wallet
d9ea656955bd5b5983409675dbf12411e266c7d3;Rename Method;Rename Method	public getTransactionsByLimit(transactionId ByteString, limit long) : TransactionList renamed to public getTransactionsByLimitPrev(transactionId ByteString, limit long) : TransactionList in class org.tron.core.Wallet
f478bbbbc139bcc110a403a7fb87997c5b1b2818;Rename Variable;Rename Variable	wallet : Wallet to wallet1 : Wallet in method public testWallet() : void in class org.tron.core.WalletTest
f478bbbbc139bcc110a403a7fb87997c5b1b2818;Rename Variable;Rename Variable	wallet : Wallet to wallet1 : Wallet in method public testGetAddress() : void in class org.tron.core.WalletTest
f478bbbbc139bcc110a403a7fb87997c5b1b2818;Rename Variable;Rename Variable	wallet : Wallet to wallet1 : Wallet in method public testGetEcKey() : void in class org.tron.core.WalletTest
a5733c55e7e507112ea7094d73f4d38ced32b68f;Inline Method;Inline Method	private shutdown(app Application) : void inlined to public init() : void in class org.tron.core.net.node.BroadTest
09b3c6cca2bf166a89b91e8c5f2f3ab7ac867eb0;Rename Method;Rename Method	public validateBandwidth(trx TransactionCapsule) : void renamed to public consumeBandwidth(trx TransactionCapsule) : void in class org.tron.core.db.Manager
99be06be217b2bcca07b1a271041c5780fa0b7a0;Rename Method;Rename Method	private processBadPeer(peer PeerConnection, reasonCode ReasonCode) : void renamed to private cleanUpSyncPeer(peer PeerConnection, reasonCode ReasonCode) : void in class org.tron.core.net.node.NodeImpl
497474b4abe6476cab1317a648b591f2775df617;Extract Method;Extract Method	private putSomeKeyValue(dataSource LevelDbDataSourceImpl) : void extracted from public getSeekKeyLimitNext() : void in class org.tron.common.storage.leveldb.LevelDbDataSourceImplTest
50eb122a25b235c465f495c4e8a91440ff041a1d;Rename Method;Rename Method	public getLimitNumber(startNumber byte[], getLimit long) : Set<byte[]> renamed to public getSeekKeyLimitNext(startKey byte[], getLimit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
50eb122a25b235c465f495c4e8a91440ff041a1d;Rename Method;Rename Method	public getByNumKey(numBytes byte[]) : byte[] renamed to public getBySeekKeyNext(keyBytes byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
50eb122a25b235c465f495c4e8a91440ff041a1d;Rename Parameter;Rename Parameter	startNumber : byte[] to startKey : byte[] in method public getSeekKeyLimitNext(startKey byte[], getLimit long) : Set<byte[]> in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
50eb122a25b235c465f495c4e8a91440ff041a1d;Rename Parameter;Rename Parameter	numBytes : byte[] to keyBytes : byte[] in method public getBySeekKeyNext(keyBytes byte[]) : byte[] in class org.tron.common.storage.leveldb.LevelDbDataSourceImpl
f77bf363b7971b47a483980b1646ad96cd86f7e4;Move Attribute;Move Attribute	private nodeManager : NodeManager from class org.tron.core.services.RpcApiService.WalletApi to class org.tron.core.services.RpcApiService
f77bf363b7971b47a483980b1646ad96cd86f7e4;Move Attribute;Move Attribute	private nodeManager : NodeManager from class org.tron.core.services.RpcApiService.WalletApi to class org.tron.core.services.RpcApiService
f77bf363b7971b47a483980b1646ad96cd86f7e4;Move Attribute;Move Attribute	private nodeManager : NodeManager from class org.tron.core.services.RpcApiService.WalletApi to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private dbManager : Manager from class org.tron.core.WalletSolidity to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private walletSolidity : WalletSolidity from class org.tron.core.services.RpcApiService.WalletSolidityApi to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private wallet : Wallet from class org.tron.core.services.RpcApiService.WalletApi to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	package nodeManager : NodeManager from class org.tron.core.services.RpcApiService to class org.tron.core.services.RpcApiService.WalletApi
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private dbManager : Manager from class org.tron.core.WalletSolidity to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private walletSolidity : WalletSolidity from class org.tron.core.services.RpcApiService.WalletSolidityApi to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private wallet : Wallet from class org.tron.core.services.RpcApiService.WalletApi to class org.tron.core.services.RpcApiService
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	package nodeManager : NodeManager from class org.tron.core.services.RpcApiService to class org.tron.core.services.RpcApiService.WalletApi
ce05e8db3348069359881956417d86add609516f;Move Attribute;Move Attribute	private dbManager : Manager from class org.tron.core.WalletSolidity to class org.tron.core.services.RpcApiService
