280ebf91,23,14,
8127dad6,,2,
f0f39059,2,4,
9dafdde5,,6,
cc8d2ff9,,5,
3957bd7b,7,30,1
38146a43,12,42,7
b6566820,,,
3414a0a0,,1,
2b714b16,194,116,48
428e8b42,,,2
4c900ad2,7,13,
8ad6628d,12,28,14
3861ecf7,,3,
2e5d5195,,,14
ea5fbad4,5,26,
36fb8b56,2,,1
79727a1d,7,36,6
6bb117df,,6,1
c6ada6c5,,1,
f503ff24,,1,2
7e111422,8,5,
0453932f,,1,
0ae401d9,,2,1
57fbc662,3,5,
9fa6e842,,1,
9951e491,,1,
2f29d849,,1,
2be3fd5f,,,
8074a47e,8,6,20
db4ae6f2,6,1,11
de13e0a4,,,3
2580035f,4,,5
5f60fb46,111,89,63
3f636c2b,,1,
49b41e9a,1,1,
0c1d89ea,,1,5
4b892b8a,6,21,
e5bc0745,9,,
92f357d5,10,9,3
8bd1a9f5,2,11,1
9ba0190b,,1,
f467d513,1,4,
cafbbf23,35,3,
6d63bd67,1,10,4
5aa4f24e,6,1,
33f7addf,,4,
cb68a611,,1,
7c2e4d87,12,13,5
f1295d85,22,27,6
abbf9aa6,34,,
69361e1d,10,5,9
26c1d3ec,6,6,1
9e578cae,,9,1
1ef30a4d,140,43,10
5c02d2fa,,,1
78c02fdf,55,30,36
4d29509a,2,2,14
a4fa42d9,,5,
24fc4c8c,4,,1
9f26675d,4,16,2
bc0b30c3,,,
fa661930,,35,2
1a24c9ea,3,,
9ef37b86,15,9,
30281813,61,8,1
279b0805,,10,2
e35bf430,75,44,2
f802a1d6,53,44,20
ac5b8427,,2,
c0395abc,6,4,
067c2b79,2,1,
b8cc7ea5,,2,1
4e2baab8,,2,
d28e6c67,1,,
b384d128,6,9,12
666fad1f,11,4,
140ab2db,,2,
906f1086,6,23,144
75ef509c,,,
bea2b756,,6,2
986a95a7,,,1
4c11decd,3,27,1
a1dc0d4d,1,6,
21381105,,,
ca4a6a7f,,,
b7a8e5ed,,,
cd91e4b1,,,
cd19eaa1,26,4,
4cad56ae,7,4,
69bc5927,7,,7
8e9cbf63,6,4,12
fc56580b,1,16,2
160c9954,1,10,
c8c29e42,,30,4
a40367d0,2,,
710754dc,4,2,
34a75eba,23,4,12
0f70ed36,,17,1
4306f57b,,,
cd507bbd,4,3,5
b7fa5ba0,329,23,15
252a6966,1,1,
7c654deb,11,,3
efd604d7,8,10,1
ff25f683,25,2,4
08bdceea,3,3,1
5a16bf27,3,16,7
e2bf8779,,2,1
61574a20,16,40,14
34ea539e,,1,
8ddf8014,1,4,1
85976fc9,,4,
3e918387,1,,
4ee3a476,7,23,1
82afc795,,1,
62bac4bb,7,17,10
e56450ff,27,22,11
1c5642de,,,
1ddad580,11,13,5
3edce33f,1,6,
9a332ad4,,1,1
f72f11f6,1,,3
fac6b17b,6,1,
59ef9ec2,1,7,
62c8d6bf,1,10,2
77c9ac7f,2,3,
ad8b913f,1,,
86081ae6,2,1,2
8a4c6591,,7,1
91bb7dbf,3,7,1
05739410,,1,
c5b54525,2,3,3
74dfb188,,5,3
39927222,2,,1
827869f6,2,17,4
e7892a1b,,,1
23b0caf3,,2,
28a5ab9b,2,2,
