sha,Positive,Negative,Final,new,total
967b7df96d1b465ed55f51cc22aa0b023d9fb08a,1,-1,0,,
7e058f3cf923c6d14ae6058592497be58be416e9,1,-1,0,,1
dafa6aa4d6aa057d7203b5966c9a15f16bc8662f,1,-1,0,,1
3e0dd41650f711a82b07b0109e28cc54bca5607f,1,-1,0,,
42a5278a8cc29bdb8d52d971489d74c33a393223,1,-1,0,,
96d9639b6dbae4ce96136582bfec9ab205dfe567,1,-1,0,,
816675fba55d07d38210f3f105cb98bea134948c,1,-1,0,,
f67832a28c3404f6eeba36c873f3d6d06e81cf85,1,-1,0,,
ad243e0929aa3a3568aed949cb54bd650c0f947a,1,-1,0,,
09cf0446904cf7af1c3bc7dc28b5657881fea678,1,-1,0,,4
61b931f2c08157ad211a5882fd88225b098bf2af,1,-1,0,,
6b51e861cd5e09d7ff561af0eb67d79333b3d897,1,-1,0,,
39138ddd3151d896522cc038f4b764e1bc0a216c,1,-1,0,,
1b1903f0cc31ccc52efdc56863a838209061d496,1,-1,0,,
1d0580c062c593fd52dd0b73b96256a540caf248,1,-1,0,,
10d5ca045e179fc5df0bfedbe1a2c0e53424b87a,1,-1,0,,
350fff67b1bb53f8a6d71ea1553861b11cf89e94,1,-1,0,,
a855724b8f91d2060b0f5a28311f3b24cf6f005b,1,-1,0,,
dbd7188ea928b9060020a84a5a66ed091444c362,1,-1,0,,
05c8c586b45c6d89eb5df655f6ce3364bbfb00e6,1,-1,0,,
dbd497e759cda17316eebaac561f77792c25209a,1,-1,0,,
12bb8d7202958b4c764ba8afe13ccdfc3f9d80fa,1,-1,0,,
c67d674dc24c60a5fae13cdcdbd91027ee414c61,1,-1,0,,
017d89721cf5d17d380b036ed891bdaf03d24196,1,-1,0,,
a0cbc6376e4bed722462abce93c2b030e8e320e3,1,-1,0,,
b713be3c0a4ce0fc95dc027642519aaa61c76c2a,1,-1,0,,
efaf63b173755ce9023530beeb18ce1b4c1c5f2d,1,-1,0,,
041f8ecf20b3f884a4a29bb6c3c5439d20a13eba,1,-1,0,,
8bfa49b6bf91bf3b144e14679010c9112f8887ab,1,-1,0,,
bb46c90b5850e93cbf255323b7a52b2aed113bba,1,-1,0,,
e58048e5bd1048ac2c5e152eaf0c8e2679a75f28,1,-1,0,,
04d119fb08e36b821b63062bb94d99997ddff0ba,1,-1,0,,2
cd79f1e2761a48ef41c5f745c919ca0ad92973f9,1,-1,0,,
13643a3e03be9748d516bb90759dc78819bbe064,1,-1,0,,
9d66fc48501289fd17f15e83177b230e165a317d,1,-1,0,,
93fbe4cbd05bd677f6e8d11e762e249b32b5401a,1,-1,0,,2
4bb2a7b79210e1db2f8f826bf650902f9264a7a7,1,-1,0,,
eb4ccc1e7dd8e867133566a2c6c8336b404efd3d,1,-1,0,,2
0a239bc976353db88cee509b0e88c941f7ac226d,1,-1,0,,8
ca8e43a5d2819a0ecb8d43c4788e28365843449a,1,-1,0,,
40115e28d94171a6c3999abdd1542beec457c535,1,-1,0,,
c2cd03bdf734a6eed621f4792b67f40215f8e6fb,1,-1,0,,1
25b9721373052e8de5d4480ca90d3c2297bbb10c,1,-1,0,,2
bb8734f82cfd01984f5c80b5879365d5d6e4ddd4,1,-1,0,,
300350278e587ec68bf08876ec00eaba65fa9ff0,1,-1,0,,
9f4555c9a8af0adce8f2a303a95f509c8c673c06,1,-1,0,,
474ba4213e8fde9f2a898f1c3d3899e12da6515a,1,-1,0,,
fb7cce8d6975d3a3e66f8c1ba7743fcaa57b97f7,1,-1,0,,
a0ce96427d46b090f59a271f4d60428f3804f884,1,-1,0,,
c69a804acbc0fc1c16da4f8d63e6a3524dc27c10,1,-1,0,,
a807b191d99955fc952ecfae622925adb9e9ff50,1,-1,0,0,
ad6ec57ac5eea14734e5adf5a03f51b0cf29b26d,1,-1,0,,
07b5bd9f3bba6e382d679dd4aec13fc13ab8c5d2,1,-1,0,,
3be58537f64585a97ecc060489db005cb3dd2e68,1,-1,0,,
c5863126d597c2958bb1cd820f604e67203d9d02,1,-1,0,,
a15bdf49d3e23753a59353592de62cf41dc6cde2,1,-1,0,,
3ec52298666484620420a21aa93111b14919a798,1,-1,0,,
9ec40da403a9328b5169261dc58226eca5ceac79,1,-1,0,,
dd5714264956c3218eb65005a30cf6ef2cc6f503,1,-1,0,,
dc9e9c55ecfe285374200e765d414cc580b87a12,1,-1,0,,
448ac34a513926c039059c2417ec97ec3c888995,1,-1,0,,
b4bfba8c9e0de59d7cc9900d20912100a0df4c3b,1,-1,0,,
816f5b01a4d4edd90c89abb613ac6c8e0ce62f92,1,-1,0,,
61df016d29bd69354b40e5bab8f7997f53a85c31,1,-1,0,,
3cc6139f5381432b5a4a4ccd9920b9d55ace6406,1,-1,0,,
6f865a4849f3b97fd7ffb77c8de776327d539051,1,-1,0,,
bb08c95af1fe73814b3d357f5990db9c26a3ba96,1,-1,0,,
a6e98fc7ab99718c5b3ee159718a2121cc2c76d8,1,-1,0,,
ebc5fc0f0aa0f413bca00697400726bd391eea8d,1,-1,0,,
7de1e77deed6af5c16fad22f8047fb6fe88d5790,1,-1,0,,
a10d0754b958f5a4e91db8e4a207173e8bb8b81f,1,-1,0,,
b50732ea867bbbb09c6e884a0c2264e3738471dd,1,-1,0,,
8d1618f05479fe9a2914e71efb6715a5f490bc3e,1,-1,0,,
24b5ba4ed1ca4279880f79f621490b619fe31a5b,1,-1,0,,
e907d98c3845179b8b0d2f1c9a418ee0f65fc014,1,-1,0,,
c6db8db0ca11f94535cd5b6c692ae5a14ac400b1,1,-1,0,,
a6389705b64a99f8ae9f760374edc7b933cf5e9a,1,-1,0,,
57e2bcd42d25063547053ca61003951cd343430e,1,-1,0,,
1ddae5e6652b2b8761a71058a6e627d647789706,1,-1,0,,
af4d2f226b0db040e47ac9e4a43befbcbf60899c,1,-1,0,,
9608882721ab7fad31e714c695f3f9569165302f,1,-1,0,,
d0aafc13e3a9a99db0ced8b937ffd14a5dfe0758,1,-1,0,,
b8f1e074622caabed9eea96cade7ae695eed2010,1,-1,0,,
75122f3a9989dbfaea4b430a0788842ab2e5497c,1,-1,0,,
dfa92ef34da002127989c39b782625eabadc0332,1,-1,0,,
8aa60924cc0bf724b61de9ab6cce084a39b88bd9,1,-1,0,,
3721f9eba4d3e5e01bbcac8c0f1fd372aa47076a,1,-1,0,,
4e9444648903257bb8a6d2ff163dfa42678f2106,1,-1,0,40,
47f5fbdbc5659b10caf8ef2bb9507411ac8198aa,1,-1,0,54,
fbf452338e679fd82b52c68d105771f700418503,1,-1,0,,
acde36033e93536da7a8d9b1ca9d20289d2d20b0,1,-1,0,,1
5cbaca5691b1f9bf21096e98b23fd02ab5127f28,1,-1,0,,
c74977685f770bae739bf499b00be6d14131776b,1,-1,0,,
9b00fdd108cbc6f97501fb707d88593215a04304,1,-1,0,,
ea5f244772e3f0f43522bee215b86c249d0a91d2,1,-1,0,,
1a13fb08b8287e91b01028c9d0be55390c64708a,1,-1,0,,
f86821533dc2f6b48e3f1f254a5f328eac77f70a,1,-1,0,,
0121ae1212274a2a79b1bdcbae77b681df52632b,1,-1,0,,
0432c0c090165ec5f76ac0abf4c6b52382c56ac8,1,-1,0,,
25f4e5349d2bc7acd5e74fc52475781525d00d28,1,-1,0,,
c5c92e31f07f0ea3729ac4b766dad64f15a0cc82,1,-1,0,,
bd254493cfded3b3b4bc3fbba2101f355e13c945,1,-1,0,,
a9c17879ff43f63c5f43481cda0fe6c309d55350,1,-1,0,,
6d849c20587c043dd7c25261082cc37fa3e09a19,2,-1,1,,
9d2988653d2a9f53fec401e31dab1dfb971bfd1d,2,-1,1,,
081d69fe2587e9cb5893e1c4eb9052ced2facec6,1,-1,0,,
0ee35cda822689efd1b8ea1cb2907f64c86e7baa,1,-1,0,,
6f33dcbf8cf75785187663e89642358018b794ad,1,-1,0,,
397884138282f05827ad9fcd55f02d507756b6ae,1,-1,0,,
654c858b182d9edff9de7c9f97619f0614182568,1,-1,0,,
09832231934716cc3275de1b9a1489264d52364a,1,-1,0,,
28f776437ec1e7f63052f586ad3a7daaab4e45be,1,-1,0,,
bd884f6bdcef4028e8c660dc5b0912b9a0df155b,1,-1,0,,
24178d1a8416c5f5cffbc67404672e231e76743e,1,-1,0,0,
f0107e18cd4239fc7cef4686a2ebdb1b77bcec37,1,-2,-1,,
c1ed7d6c2b9c7d2e6ad2c81037ac0edce7707bfa,1,-2,-1,,
7ed89472ee18d0a7bbee67b3b9ad63965a8aa659,1,-1,0,,
d681abcd7c85f6def92e7cc675b65a765998a672,1,-1,0,,
52f4f8cb62f67fada6e28bd226ff1ed5de68dc5c,1,-1,0,,
82798d0c4861b4213e6be09d271e474610b376af,1,-1,0,,
253af6904689afecce6833e2a2b96228a86505c8,1,-1,0,,
5545de8bb64077eba26ab9f3b332365447543f4d,1,-1,0,,
958e33abe35be9482290ba7670d0d2d138a1fc24,1,-1,0,19,
78c313f50a1fbd44ba8c683f9fae64054f1cc353,1,-1,0,,
ee06c490f0aa7925a62ed2feefe3e5025bc87373,1,-1,0,,6
ffd24940795608181a66476aafa708e6bab67e58,1,-3,-2,,
1d20c820df838b4617572ddd0a05874242b43e7c,1,-1,0,,
a8615510edb185c962eff43233d81043469cbeb2,1,-2,-1,,
a0ec1b54317bcd8e1648ff05077e9af0212a0b6d,1,-1,0,,
a15d5c72f3aa72ca7c7642898f88021d182b8385,1,-1,0,,
513c5c352741a6b8347872d31e0dbc9c1371dcfa,1,-1,0,,
704ae47b6ef44689a227d9f8ffe8406f80d22803,1,-1,0,,
613baeaaf64c4cb3f5c6940ffd10dbdce543a9ba,1,-1,0,22,
f11c1537b745d38fc2ff48410f27508b14c20acd,1,-1,0,,
ad1862869c35afa10836aaee688ea3ca358785e8,1,-1,0,,
a609e728a44f6051306ea4761be9c9ee5b48dd1a,1,-1,0,,
8919e55727c224f2289f6d8c61bbb34791bd808a,1,-1,0,,
18cb4e53f11383b7ac5932fb735ab3a1e6d48095,1,-1,0,,
b35313d82e59203a887c0a0b3b84bbea4f8f82aa,1,-1,0,,
80e47b1e8878ac01dc1e5380b308e68b47add4e1,1,-1,0,,
553a77a9eedf917c393f404b00b5375b68f8daa9,1,-1,0,,
c74b9615adaff7352563530d9be0f6c1d1a8ed3a,1,-1,0,,
07381a9fd9e9c67a3c406e6fcfc12348c43fbec1,1,-1,0,,
982091e640ab12f20e5905804907a0fd6bbb3b61,1,-1,0,,
a61323c920b26a9d7010e3b79f30691cc15dc8e0,1,-1,0,,
94305624584aafa638f8dd8e293bd632634b8418,1,-1,0,,
1c738975fe919f47c47925f0fead09bcb539e3d5,1,-1,0,,
f6814af1cd81c1298bff638203c087366280793e,1,-1,0,,
b6aa493c22bf07d1029382a99f82c41f6872412c,1,-1,0,,
7d5487212e4b27a69bca1117c5f084b8cb541a61,1,-1,0,,
b3b1de20251edeeac3d88dfdbe4fba47ce8a5d32,1,-1,0,,1
dca8de83b81e1a2355b268575441f1ce542ecb5c,1,-1,0,,
4a9ddf8e25f7f24adc10791bd2b36f947a004436,1,-1,0,,
a66d146d5b6fc862552aa239eb66d057d68653ec,1,-1,0,,
b6e84efe06932530f59a04f3b46680039361a1c6,1,-1,0,,
ac89b3e60ddcba2d2a285c74173092725e15b060,1,-1,0,,
55833cf555ef9407958942bb11d2816050ec02d5,1,-1,0,,
330f1a1329abd3f8de49af32f8e2f9771b7e7903,1,-1,0,,
7f724ea3c5f73feb544464debc26b25342cd08c4,1,-1,0,,
4b5bd8b3787c9015fe6cbc95e4326cabf412c639,1,-1,0,,
12bc87cd53406fcbce3cd67271460a41ea44de9a,1,-1,0,,
0a6719ccd67b9b7a3d67341ccc90c0a868977e8b,1,-1,0,,
e3260b2c0825783abfc9da993367b7910dd8b435,1,-1,0,,
4f0f97502fac0f123abeb9e99b75626b70fde64d,1,-1,0,,
0387439d9998acbe4f793db60eb805d923c81830,1,-1,0,,
44bf9c18dac656c9050f13892d3cb6cacad41c34,1,-1,0,,
88e0567d28c7f4d80014a40ffa538e402928b2df,1,-1,0,,
2b1cf82c404e5079357edbea8c9aad41d13f6747,1,-1,0,,
520e9fe68146afedbb5457da004bbd3a518a5306,1,-1,0,,
98d6678e1a8b86239cf4d6ff5dbadcbb0e788f3d,1,-1,0,,
c1fd58c5c24527c09fa645ab1be75ae072585d53,1,-1,0,,1
4ce13ff55aeb4a9f0424f6ce86a8d6790e201c76,1,-1,0,,
6a62a722f426c4fd2ce1ae885b03bfdce208d989,1,-1,0,131,
38441c9297236f61583beccd97911df77e1f04a5,1,-1,0,,
23e73332038b2624ac2b0c2482979378b6791ff0,1,-1,0,,
2a84b478b6226775b158c5e1bb11b3ca1164b40c,1,-1,0,,
c9d17e10a04cdd92cf90476d2d2665873e837272,1,-1,0,,
f81a2d7065b3d44092566a927a87f51445e44a6b,1,-1,0,,
d4656df13b8b511db231dd8499e060eb6d9379fa,1,-1,0,,
f97fcf20eebc165780409ef4d730c8f3a8f590b4,1,-1,0,,
bfa9c7e96d32f943326ffd4a1d8cc6246c50282d,1,-1,0,,
7425f414de04b0a0a2ff250a9411de83f9cecedb,2,-1,1,,2
fa762e16a7649a1436cdb6b772cfcc67e331f13c,1,-1,0,,1
0400fca5bb0cd0f86ae0fd1c1cd5afb43ebc4e9e,1,-1,0,,
db46230a559e81922d684f757f2225eb6bbd47fd,1,-1,0,,
9edd02018497e0851bdda9c15571b7df82701096,1,-1,0,,
5067ba6b7c320d8479c264cfcd99ca921b2df22d,1,-1,0,,
4fd61ef7a23fbfc0ed104354a503a1f31240d703,1,-1,0,,
6f5a42c1650b669c00d8a22fc5bc913657a1caca,1,-1,0,,
056b8a205c1346bf2e4a2750316371489e303192,1,-1,0,26,
11cd0eb2f3540f5051d4f2e85ddf42e519b3d882,1,-1,0,,1
c022519931c184c558b13412c0cf046bb84edb30,1,-1,0,,
c5faa2e30284ed3c0b4cb12f4d7a2de6be3abe6e,1,-1,0,,
f95b461f437087cc3e274beb186ad3792fc103ef,1,-1,0,,
080b76845ed283dcc645030c6f3aeab39756e3fc,1,-1,0,,
ee9ab28fd475fd522a7f4bcb1ca32adeed0ef096,1,-1,0,,
5e0532ba2f3283ecec21b5e32517d99c50708e3a,1,-1,0,,
830c054c3fee0f87e69e71159d0b5d1bc8eff3aa,1,-1,0,,
523328269d1865b29372e0834009012948bf84e3,1,-1,0,,
a55ed1020a92e846ff6d1b0d6290251b60f4a3fc,1,-1,0,,
c581ee40c3d050c745ad8541b161fe389379ebf9,1,-1,0,,
83567885f498513f12571c8ff653a77badb8d928,1,-1,0,,
d7e062e434e4067f62c46f8bdd3926e947213be0,1,-3,-2,178,
4b08d7b176d419f70f96971795bcdc521592bfd3,1,-2,-1,,
5c85835be3843c9d221f66e13925a5fdeb051a04,1,-1,0,,
17ddbe837fe8b47644f0370582947c018ae5f381,1,-1,0,,
1ac70d8acdac4ccf5a057c15d4bd97bb4aea5a95,1,-1,0,,
d49e9773f98893ca9d974baf49d9f67e196b0087,1,-1,0,,
0078dad4b62ee3e75b7b260c1027c091405538c8,1,-1,0,,
6a742ffbfc7c9e7c61fbfa13a8acfe8c6c319288,1,-1,0,,
debef0cde8aa1ca6e857124419ecb6ce6ef88883,1,-1,0,,
a751a8853486baed3f3e15048aa2b1fe0bd6890b,1,-1,0,3,
3005a17c9a5dbc576fd1dc67396953d2d8c2a338,1,-1,0,,
c0aa756fa7185361dcae5030800ab1aa0c4d6b36,1,-1,0,,
5a7d92263c9cddb8c79c4cf411c07b2592b935b3,1,-1,0,0,
28c2b74a2e50c31a86d7d9038b0b3b3b382cd63a,1,-1,0,,
394fa230affd2855f17eee73ea460033734ba70e,1,-1,0,,
477f2f6ebb61164f1ee0a12cf8c3a025f0426edb,1,-1,0,,
fab3eee6b9cc520dc2f3122c5ad6a322c2d73379,1,-1,0,,
d41bb60f250f94f3d40f443270f6e98480b64590,2,-1,1,,
50d361b650792babf1a5d60684f0eab05a58b4ef,1,-1,0,,
a32ad5e11c61b099070c4708df893a80528074f7,1,-1,0,0,
b1e9d8e5dcd452de0766a967fe363a72fae1eb0a,1,-1,0,,2
76c42a0c5a07c291f089962a02b1e55c9744cedc,1,-1,0,,
7d9010d78a92ce886edfcd6575952442696963f5,1,-3,-2,,
7b82e303399cdcce06447cac0e99248cbfe44b65,1,-1,0,,
fac2c78fb5f44a67cd346fedd9f2cca7420483be,1,-1,0,,
49deda8d437099c3d30be97881f8211acaaba0ad,1,-1,0,,
16ddeff7a0322ddcfcb8d2b381e75dbc5d5cace7,1,-1,0,9,
288fe004e292a6813e421bdba5d292edd020b33f,1,-1,0,,
838b93e7da0cfe26de31d54b5d168b6b8d04e23e,1,-1,0,,
3137ad34bd32836b4040f9905c0c010cf5baf134,2,-1,1,,
e716a96855fb372bc0ce2a3ae7b3bcb59269eb68,2,-1,1,,2
afca2b18c90a9c5f3340d7d6748b54609a539359,1,-1,0,,
e917d56333792b74286c2eaf58f931d37696a8b1,1,-1,0,8,
e264dd32ed59ec0094ed2ba05b1854017d874df8,1,-1,0,,
83a2143f3099ae6595635376bec1a13fe7bfa762,1,-1,0,,
4c308b081033db64cdf47b352bc64b583e221d0d,1,-1,0,,
5d6d580d4aaaa97c13e055d54e10b228d64eb975,1,-3,-2,,
c037a25ff878e8b6a6c4c8e54cecf8eddc9f314d,1,-1,0,,
48843d2548e41089dd2e2901466bd7248614ac0f,1,-1,0,,
395f2f983b9653dece4153d40979bfb1d2b4d884,1,-1,0,,
4b36bca2d8840054c84e3782c6395c4ed29f9546,1,-1,0,,
c7180fd46e9f373f5bfe3fe8600ee6e98c41f0ba,1,-1,0,4,
bc1ccfee09d5cca86044e11755bcad2cf7be7244,1,-1,0,,
f30572c5fd274792c744d27dedba0b4076d28fef,1,-1,0,,
01abafae3c1ff3b42802cd730b69a36d96200dce,1,-1,0,,4
f905deedea45634faf999c309a9069e7aa1e1660,1,-1,0,,
eaa1196f29f3b7a4042e7318551361e92a0e1775,1,-1,0,,
92b2b9e3d1d4211ec2d33c7ffcfe197424f1e827,1,-1,0,,
5a319f39168a4764d99b41705645a4e023cc1ef6,1,-1,0,,
82f916e8fb17c2a593ddad2ac4e4d759efdcf842,1,-1,0,,
8e224f227cd74b93fd74b5d1b2d6eff1f56d8e2f,1,-1,0,,
b1d2a6968729de49a5fedc8dacd8533fddbbd127,1,-1,0,,
5b15ffdb91c8219b39e510789d3e39687b52d19c,1,-1,0,,3
72594a90314bea3e1d802985e1d7f6cceef27c31,1,-1,0,,
f014ee65f5a42e1aadab2ff689b856e026f638c8,1,-1,0,,
f7933b3a594724b397f5dc5a8e974b31f515cc88,1,-1,0,,
ee038ec0eb3c53b80d2bd8bdf2ded43697848152,1,-1,0,,2
657ff20f280fdec1ac269326537bcbd88dac6b41,1,-1,0,,
d9cecab209d249aaf224bbfd9835ad7b2fc7dbe7,1,-1,0,,
490428c880f1d6e7247af1935479c6201b8843ae,1,-1,0,,
37ed6773dbf58356ebaff0cf23fe4cbab5b66d49,1,-1,0,,2
54d06239cb381eabfd6c2666d757b5de544d604c,1,-1,0,,
17094fde3c56426adf5e592d2898516d3b9ee084,1,-1,0,,
1ef005dc99b8a2e416832fe1d6b942bfa9c3fc73,1,-1,0,8,
479016167f863cadef5d5e294b0c2c3767d9982b,1,-1,0,,
02e3e5d0d2f01f2c84df5973cb07728a37f58fb4,1,-1,0,64,
