54bd8a5c,10,2,2
83d5f6a4,21,,
2aa56c3f,15,,
93717943,4,,
0094a87f,95,,
d7aecc83,18,,
2399b4d8,26,,
e21dac0f,2,,1
70fd753e,,,
058525f6,17,,
327719e1,43,,
378cae08,22,,
d172168a,24,,
612159c9,2,,1
d6407ef4,1,5,1
b35b913c,23,,
a72246af,20,,
0903c30b,11,,
6826ad18,29,,
327d8b5d,19,,
a4d682e5,1,,
a243d849,20,,
c0bf1c7a,,3,2
0cb14477,1,,1
fe97d98c,28,,
6385ba4f,15,,5
62c1a46b,70,,
cfbe9f5c,,,4
544cd525,34,,
1b0e859d,9,1,
2a127b3d,17,,
b219245e,16,,
414d805f,,,
5d4bfa2e,,1,
90cd7e3e,,,
666c07c7,24,,
25424dfe,35,,
a27e73a5,,1,
e4e9f48b,7,2,5
4f6988b1,51,,
83bc46ee,4,10,
bcc3b6ed,7,1,
3d4a179c,9,,4
a18ce8a3,31,,
97f56f33,11,,
4d64a122,4,13,
a0c907ba,,,11
9cc582e6,5,4,1
71e27c6b,,,
001fa2a4,2,2,
6eeff13c,67,,
1c043dc2,13,,
d935985e,1,1,1
f7e41c7a,1,32,1
d488e693,1,6,3
3c371bea,,,
87a36777,47,,
1fb58909,12,,
d4522c7c,4,1,1
c8561697,2,8,13
0743dec0,,1,4
646e40d7,67,,
efb66e30,20,,
5a34de44,13,,
56316fd0,49,,
372cba10,1,6,3
08dbab44,10,,
84782d05,,,
8ada19da,9,,
18f77c0f,13,,
bf5b3045,24,1,1
8b763033,,1,1
710c25fb,49,,
ff76cbc1,23,,
2781e27d,19,,
2169be43,,10,2
55660e77,28,,
310e31e2,10,,
72c9fea7,26,,
15f18bbb,100,,
3e4b6df1,1,7,2
43a4d08c,,9,34
bd9a87c1,,6,2
a48e0625,46,,
f6cfff3f,61,,
32e309ae,17,,
bdae4fe9,26,,
b0191da9,2,,
d1a4848c,20,,
829c0414,29,,
cd64578f,1,,4
f888a3f7,6,4,7
f9649c09,5,,
70b81ca8,,,
fab4aec7,11,,
5d6c4778,5,3,4
19e88493,15,,
70e4a552,,,7
94824338,8,,
026ff3be,1,4,
05857648,,,
9f1429b0,12,4,
af3edc47,6,,
3459d3ad,44,7,1
db903618,6,,
692f1263,13,3,
b1266c83,,2,2
a115c94f,21,,
25f449ad,8,1,4
6923d3ac,8,,
