630c8271,1,,1
f60d08fd,1,1,1
53b2dea3,21,8,4
620dad0c,3,1,
9b08dbca,8,2,
0dc71cee,1,,
952eeb8e,8,,3
d67d639f,4,,
df08467d,1,2,1
8186c9aa,1,,
93d2807f,1,2,
301e22ea,,,
cf713d03,,,
4b9125f9,,1,
a137291a,10,17,3
6afab517,,,
09207389,,,
cda4f88c,,,
fef462c0,1,,
7f955061,3,2,
804d8434,10,8,7
253522fc,10,,
83710cb2,,29,
c321e8ea,3,11,
ecc238be,1,4,1
5b1fe611,8,3,
28187300,2,16,
34b25dc9,,2,
d5d1b898,1,2,
05e5ab1e,2,4,
a214f2eb,1,1,1
f164759e,1,1,
06f3574e,,4,
8f012598,2,14,3
5e42e758,1,1,1
00afb19d,,2,
fa4e28ba,3,1,
9ffdec30,3,2,
0337ecdc,23,15,7
4a8d3a27,,3,1
cb420a9f,,5,1
8687e1ee,,,
4c709be1,1,,
9b95b8ee,1,2,
b1d4b2af,,,
3fb1b992,,7,2
370de7c4,,,
12f6500a,19,5,
c7c8e6a3,3,2,
3e3e5155,5,18,
35215309,,,
400ca873,6,1,
abe77511,,,
6208c9b0,,6,
1611acf4,2,,
a4393831,,2,
48911e0b,6,2,
b53cf045,,4,
d133bf06,7,3,12
ec91c40b,,,
4b728cd5,,,
f904c63a,2,,1
9a331150,,,
8a857615,1,3,
c3637ff4,,,3
030318e5,,9,
19d1f4ea,5,1,
4d6b006f,3,,
583fc272,1,,2
88f0586a,5,14,3
987c4438,,30,1
7727649b,6,,
8ae126aa,,5,
c3d29f7b,1,,
546ddd2c,4,27,
47985c11,1,1,
0bce0450,3,13,
932d77b8,7,67,
69c644bb,2,17,
ed54ab03,,,
1d09efee,2,,
30a02b44,1,13,
09d9daf1,,,
dc0cf3e0,,6,
cff87de4,,1,
369d64c3,4,10,1
cbe9ed8c,2,,
f01a5901,1,,
a0ed6ec0,2,4,
437849bd,,,
18b170bd,,17,10
54c3de0f,2,,
d03bd44e,1,,
358249e5,4,23,
b8332860,5,7,
a598c3b6,1,,
095dadcb,,1,
c60263e8,3,,
bd800fa7,1,,
0261e006,5,2,
dfeb4b15,,2,
c0ae5e69,6,4,
b818852c,10,7,2
f4d7e8de,12,1,2
eaf17713,,3,
b47fb817,17,,2
010dbe3c,1,1,1
1b1f7677,5,,
f9604eef,2,1,
4cd39cc4,6,1,1
3ec29455,,,
0f34d887,3,,
0b690a99,,1,
a4146b70,1,,
81a7d141,1,1,
f874a37e,1,,
da2e91b3,1,2,
3f244a94,,13,
401b1966,,35,
76c5f6cd,2,,
f8ff834f,28,1,
587afddb,2,5,1
c58069f2,4,6,
0f4001d5,,,
a95fd91b,,4,
ee9057ad,,,
473f6a6e,4,,
74160205,3,,
602ee544,16,13,8
9d51a40d,2,4,7
8d78893a,,,
cd4594d2,11,16,2
965734a1,2,,
ed066838,8,10,
b309271e,5,2,2
62d8a5e9,6,,
c75bc1f2,5,5,2
2e92a2f5,1,,
d60cd023,16,7,1
fc3b145c,2,,
40af10b7,,1,
6e6cfa06,86,,
6e5fd931,,,
352e36a1,,1,3
2c90b623,3,2,
0adccfdb,,,
de082bf4,,,
b0823761,2,1,
f6251c82,,,
bd772d12,8,,1
6eb9674b,,2,1
d1055e06,1,,
c11b23bb,,1,
bf8cac49,1,,
48df2f66,1,,
0a8e1aaf,,,
12ccd40c,1,,
ed46c4ed,31,,
a53f716c,,1,2
06dcca1d,2,,
d2d3e6ef,1,,2
c6c0984b,1,3,
f40ecc3f,1,2,
ce241bd1,15,2,1
1e5fafe4,,,
15560530,1,38,
268b9018,3,2,
bc8e0226,8,8,
e00f2496,,28,
756854e9,10,,
c1d0d88f,5,,
ad6af325,3,,
73f23c5f,,,
650406c0,,1,
02b7507a,30,20,4
4f982be9,2,,
108fbe52,,1,
7928a6fe,1,1,
8b273983,1,1,1
6cd5e8b0,,,
01e46ed0,,,
4ed961f4,,,1
501662a7,3,22,9
40ae4fef,4,,1
1e70d309,6,2,
7bbb4ef8,1,,
46e66b45,,1,1
fbbaf2bd,,4,3
011841e4,1,,
2923f335,,2,
5257ec49,,1,
3f3d309a,1,3,
978a46cc,5,3,
fe5c69bd,5,2,
95b9b0af,,4,
b874edbf,5,,2
d2bd36fc,6,2,
