CommitId;RefactoringType;RefactoringDetail
f64fdd9b3a20db35c492d096de81e63fba25ac16;Extract Method;Extract Method	package beforeCancelSleep(ts BaseTestConsumer<?,?>) : void extracted from public maybeMaybe() : void in class io.reactivex.XFlatMapTest
f64fdd9b3a20db35c492d096de81e63fba25ac16;Extract Method;Extract Method	package beforeCancelSleep(ts BaseTestConsumer<?,?>) : void extracted from public maybeCompletable() : void in class io.reactivex.XFlatMapTest
f64fdd9b3a20db35c492d096de81e63fba25ac16;Extract Method;Extract Method	package beforeCancelSleep(ts BaseTestConsumer<?,?>) : void extracted from public maybeCompletable2() : void in class io.reactivex.XFlatMapTest
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.completable.CompletableCreate.Emitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.flowable.FlowableCreate.SerializedEmitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	protected complete() : void extracted from public onComplete() : void in class io.reactivex.internal.operators.flowable.FlowableCreate.BaseEmitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(e Throwable) : boolean extracted from public onError(e Throwable) : void in class io.reactivex.internal.operators.flowable.FlowableCreate.BaseEmitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.maybe.MaybeCreate.Emitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.observable.ObservableCreate.CreateEmitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.observable.ObservableCreate.SerializedEmitter
8bf04e968584ed49139af9f81854ae28b225e0b0;Extract Method;Extract Method	public tryOnError(t Throwable) : boolean extracted from public onError(t Throwable) : void in class io.reactivex.internal.operators.single.SingleCreate.Emitter
29bceefab6ca563c068f4b030eba10b98767ea33;Extract Method;Extract Method	package errorOrComplete(a Observer<? super T>) : void extracted from package drainNormal(a Observer<? super T>) : void in class io.reactivex.subjects.UnicastSubject
29bceefab6ca563c068f4b030eba10b98767ea33;Extract Method;Extract Method	package errorOrComplete(a Observer<? super T>) : void extracted from package drainFused(a Observer<? super T>) : void in class io.reactivex.subjects.UnicastSubject
476a69f0ec8473c108d5f5161923b56fc3a5fda3;Extract Method;Extract Method	public dispose() : void extracted from public run() : void in class io.reactivex.Scheduler.DisposeTask
b58642b1ed95c8f54666667fdba73be874db1986;Rename Method;Rename Method	public toMapKeyNullAllowed() : void renamed to public toMapKeyNull() : void in class io.reactivex.observable.ObservableNullTests
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package getHead() : Node extracted from package collect(output Collection<? super T>) : void in class io.reactivex.internal.operators.flowable.FlowableReplay.BoundedReplayBuffer
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package getHead() : Node extracted from package collect(output Collection<? super T>) : void in class io.reactivex.internal.operators.observable.ObservableReplay.BoundedReplayBuffer
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package getHead() : TimedNode<Object> extracted from public replay(rs ReplaySubscription<T>) : void in class io.reactivex.processors.ReplayProcessor.SizeAndTimeBoundReplayBuffer
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package size(h TimedNode<Object>) : int extracted from public size() : int in class io.reactivex.processors.ReplayProcessor.SizeAndTimeBoundReplayBuffer
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package getHead() : TimedNode<Object> extracted from public replay(rs ReplayDisposable<T>) : void in class io.reactivex.subjects.ReplaySubject.SizeAndTimeBoundReplayBuffer
19ba993576db0f93e671cf04a2e4becad5c92d1b;Extract Method;Extract Method	package size(h TimedNode<Object>) : int extracted from public size() : int in class io.reactivex.subjects.ReplaySubject.SizeAndTimeBoundReplayBuffer
2a4b18e743f0958551f4e31fdf81e618cc35f238;Extract Method;Extract Method	package clearScalarQueue() : void extracted from package checkTerminate() : boolean in class io.reactivex.internal.operators.flowable.FlowableFlatMap.MergeSubscriber
bc061759f96a03b4810a641208684b40c47a1fca;Rename Class;Rename Class	rx.internal.operators.OperatorSwitchIfEmpty renamed to rx.internal.operators.OnSubscribeSwitchIfEmpty
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Extract Superclass;Extract Superclass	io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase from classes [io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription]
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Method;Pull Up Method	public request(n long) : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to public request(n long) : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Method;Pull Up Method	public cancel() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to public cancel() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Method;Pull Up Method	package cancelAll() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to package cancelAll() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Method;Pull Up Method	package cleanup() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to package cleanup() : void from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Attribute;Pull Up Attribute	package actual : Subscriber<? super T> from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Attribute;Pull Up Attribute	package subscribers : JoinInnerSubscriber<T>[] from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Attribute;Pull Up Attribute	package requested : AtomicLong from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Attribute;Pull Up Attribute	package cancelled : boolean from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
3bfc275ca2f8d14a67305bbadb7bbc6315205250;Pull Up Attribute;Pull Up Attribute	package done : AtomicInteger from class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscription to class io.reactivex.internal.operators.parallel.ParallelJoin.JoinSubscriptionBase
421c5bbb2312b9364e11a0f02cf84126e94961fb;Move Class;Move Class	io.reactivex.internal.operators.flowable.FlowableStrict.StrictSubscriber moved to io.reactivex.internal.subscribers.StrictSubscriber
4a32963dc011bf02bd84cf5477d5147a01f5eeb6;Extract Method;Extract Method	package cancel() : void extracted from public drain() : void in class io.reactivex.internal.operators.observable.ObservableZip.ZipCoordinator
4a32963dc011bf02bd84cf5477d5147a01f5eeb6;Extract Method;Extract Method	package cancel() : void extracted from package checkTerminated(d boolean, empty boolean, a Observer<? super R>, delayError boolean, source ZipObserver<?,?>) : boolean in class io.reactivex.internal.operators.observable.ObservableZip.ZipCoordinator
06f801c7887b26c4052f7e93a756cbe233fcf876;Extract Method;Extract Method	package cancelSources() : void extracted from package cancel(q SpscLinkedArrayQueue<?>) : void in class io.reactivex.internal.operators.observable.ObservableCombineLatest.LatestCoordinator
