CommitId;RefactoringType;RefactoringDetail
596c6c0c0b27c13f2017c770ea37cd39e27e5dcf;Rename Method;Rename Method	public testMinRequestTimeout() : void renamed to public testDefaultRequestTimeout() : void in class org.apache.kafka.clients.NetworkClientTest
c19213ab4139aa1f56f89982448184a5c82f98a4;Extract Superclass;Extract Superclass	org.apache.kafka.streams.kstream.internals.graph.ProcessorGraphNode from classes [org.apache.kafka.streams.kstream.internals.graph.StatefulProcessorNode]
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Parameter;Rename Parameter	parentGraphNode : StreamsGraphNode to streamsGraphNode : StreamsGraphNode in method package AbstractStream(builder InternalStreamsBuilder, name String, sourceNodes Set<String>, streamsGraphNode StreamsGraphNode) in class org.apache.kafka.streams.kstream.internals.AbstractStream
c19213ab4139aa1f56f89982448184a5c82f98a4;Extract Method;Extract Method	package addGraphNode(parent StreamsGraphNode, child StreamsGraphNode) : void extracted from public stream(topics Collection<String>, consumed ConsumedInternal<K,V>) : KStream<K,V> in class org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Extract Method;Extract Method	package addGraphNode(parent StreamsGraphNode, child StreamsGraphNode) : void extracted from public stream(topicPattern Pattern, consumed ConsumedInternal<K,V>) : KStream<K,V> in class org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Extract Method;Extract Method	package addGraphNode(parent StreamsGraphNode, child StreamsGraphNode) : void extracted from public table(topic String, consumed ConsumedInternal<K,V>, materialized MaterializedInternal<K,V,KeyValueStore<Bytes,byte[]>>) : KTable<K,V> in class org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Extract Method;Extract Method	package addGraphNode(parent StreamsGraphNode, child StreamsGraphNode) : void extracted from public globalTable(topic String, consumed ConsumedInternal<K,V>, materialized MaterializedInternal<K,V,KeyValueStore<Bytes,byte[]>>) : GlobalKTable<K,V> in class org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	private createStatefulProcessorNode(materialized MaterializedInternal<K,T,KeyValueStore<Bytes,byte[]>>, functionName String, aggregateSupplier ProcessorSupplier) : StatefulProcessorNode renamed to private getStatefulProcessorNode(materialized MaterializedInternal<K,T,KeyValueStore<Bytes,byte[]>>, functionName String, aggregateSupplier ProcessorSupplier) : StatefulProcessorNode in class org.apache.kafka.streams.kstream.internals.KGroupedTableImpl
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Variable;Rename Variable	graphNode : StatelessProcessorNode<K,V> to selectKeyMapNode : ProcessorGraphNode<K,V> in method public groupBy(selector KeyValueMapper<? super K,? super V,KR>, serialized Serialized<KR,V>) : KGroupedStream<KR,V> in class org.apache.kafka.streams.kstream.internals.KStreamImpl
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Variable;Rename Variable	thisWindow : StoreBuilder<WindowStore<K1,V1>> to thisWindowStore : StoreBuilder<WindowStore<K1,V1>> in method public join(lhs KStream<K1,V1>, other KStream<K1,V2>, joiner ValueJoiner<? super V1,? super V2,? extends R>, windows JoinWindows, joined Joined<K1,V1,V2>) : KStream<K1,R> in class org.apache.kafka.streams.kstream.internals.KStreamImpl.KStreamImplJoin
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Variable;Rename Variable	otherWindow : StoreBuilder<WindowStore<K1,V2>> to otherWindowStore : StoreBuilder<WindowStore<K1,V2>> in method public join(lhs KStream<K1,V1>, other KStream<K1,V2>, joiner ValueJoiner<? super V1,? super V2,? extends R>, windows JoinWindows, joined Joined<K1,V1,V2>) : KStream<K1,R> in class org.apache.kafka.streams.kstream.internals.KStreamImpl.KStreamImplJoin
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public withThisJoinSide(thisJoinSide String) : KTableKTableJoinNodeBuilder<K,V1,V2,VR> renamed to public withThisJoinSideNodeName(thisJoinSide String) : KTableKTableJoinNodeBuilder<K,V1,V2,VR> in class org.apache.kafka.streams.kstream.internals.graph.KTableKTableJoinNode.KTableKTableJoinNodeBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public withOtherJoinSide(otherJoinSide String) : KTableKTableJoinNodeBuilder<K,V1,V2,VR> renamed to public withOtherJoinSideNodeName(otherJoinSide String) : KTableKTableJoinNodeBuilder<K,V1,V2,VR> in class org.apache.kafka.streams.kstream.internals.graph.KTableKTableJoinNode.KTableKTableJoinNodeBuilder
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public getTopicPattern() : Pattern renamed to public topicPattern() : Pattern in class org.apache.kafka.streams.kstream.internals.graph.StreamSourceNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public getConsumedInternal() : ConsumedInternal<K,V> renamed to public consumedInternal() : ConsumedInternal<K,V> in class org.apache.kafka.streams.kstream.internals.graph.StreamSourceNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public parentNode() : StreamsGraphNode renamed to public parentNodes() : Collection<StreamsGraphNode> in class org.apache.kafka.streams.kstream.internals.graph.StreamsGraphNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Rename Method;Rename Method	public setParentNode(parentNode StreamsGraphNode) : void renamed to public addParentNode(parentNode StreamsGraphNode) : void in class org.apache.kafka.streams.kstream.internals.graph.StreamsGraphNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Move Attribute;Move Attribute	private parentGraphNode : StreamsGraphNode from class org.apache.kafka.streams.kstream.internals.AbstractStream to class org.apache.kafka.streams.kstream.internals.KStreamImpl.KStreamImplJoin
c19213ab4139aa1f56f89982448184a5c82f98a4;Move Attribute;Move Attribute	private parentGraphNode : StreamsGraphNode from class org.apache.kafka.streams.kstream.internals.AbstractStream to class org.apache.kafka.streams.kstream.internals.KStreamImpl.KStreamImplJoin
c19213ab4139aa1f56f89982448184a5c82f98a4;Move Attribute;Move Attribute	private parentGraphNode : StreamsGraphNode from class org.apache.kafka.streams.kstream.internals.AbstractStream to class org.apache.kafka.streams.kstream.internals.KStreamImpl.KStreamImplJoin
c19213ab4139aa1f56f89982448184a5c82f98a4;Move Method;Move Method	package keySerde() : Serde<K> from class org.apache.kafka.streams.kstream.internals.graph.StreamSinkNode to public keySerde() : Serde<K> from class org.apache.kafka.streams.kstream.internals.graph.StreamSourceNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Move Method;Move Method	package valueSerde() : Serde<V> from class org.apache.kafka.streams.kstream.internals.graph.StreamSinkNode to public valueSerde() : Serde<V> from class org.apache.kafka.streams.kstream.internals.graph.StreamSourceNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Pull Up Method;Pull Up Method	package isGlobalKTableJoin() : boolean from class org.apache.kafka.streams.kstream.internals.graph.StreamTableJoinNode to public hasWrittenToTopology() : boolean from class org.apache.kafka.streams.kstream.internals.graph.StreamsGraphNode
c19213ab4139aa1f56f89982448184a5c82f98a4;Pull Up Method;Pull Up Method	public setGlobalKTableJoin(globalKTableJoin boolean) : void from class org.apache.kafka.streams.kstream.internals.graph.StreamTableJoinNode to public setHasWrittenToTopology(hasWrittenToTopology boolean) : void from class org.apache.kafka.streams.kstream.internals.graph.StreamsGraphNode
814fbe0feabea0f78b690f44ee99b61b07ea7dd2;Rename Method;Rename Method	public shouldLoadSegementsWithOldStyleDateFormattedName() : void renamed to public shouldLoadSegmentsWithOldStyleDateFormattedName() : void in class org.apache.kafka.streams.state.internals.RocksDBSegmentedBytesStoreTest
814fbe0feabea0f78b690f44ee99b61b07ea7dd2;Rename Method;Rename Method	public shouldLoadSegementsWithOldStyleColonFormattedName() : void renamed to public shouldLoadSegmentsWithOldStyleColonFormattedName() : void in class org.apache.kafka.streams.state.internals.RocksDBSegmentedBytesStoreTest
e09d6d796f5a0b840519021d7f6435c65f88a60a;Extract Method;Extract Method	public build(props Properties) : Topology extracted from public build() : Topology in class org.apache.kafka.streams.StreamsBuilder
c8c3a7dc48dc1ec6220798294da123bb617a6cd7;Extract Variable;Extract Variable	partition : TopicPartition in method private startRestoration(initialized Set<TopicPartition>, active RestoringTasks) : void from class org.apache.kafka.streams.processor.internals.StoreChangelogReader
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Rename Parameter;Rename Parameter	now : long to createdMs : long in method public ProducerBatch(tp TopicPartition, recordsBuilder MemoryRecordsBuilder, createdMs long) in class org.apache.kafka.clients.producer.internals.ProducerBatch
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Rename Parameter;Rename Parameter	now : long to createdMs : long in method public ProducerBatch(tp TopicPartition, recordsBuilder MemoryRecordsBuilder, createdMs long, isSplitBatch boolean) in class org.apache.kafka.clients.producer.internals.ProducerBatch
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Extract Method;Extract Method	private drainBatchesForOneNode(cluster Cluster, node Node, maxSize int, now long) : List<ProducerBatch> extracted from public drain(cluster Cluster, nodes Set<Node>, maxSize int, now long) : Map<Integer,List<ProducerBatch>> in class org.apache.kafka.clients.producer.internals.RecordAccumulator
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Rename Method;Rename Method	public testLargeLingerOldNowExpire() : void renamed to public testBatchExpiration() : void in class org.apache.kafka.clients.producer.internals.ProducerBatchTest
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Rename Method;Rename Method	public testLargeRetryBackoffOldNowExpire() : void renamed to public testBatchExpirationAfterReenqueue() : void in class org.apache.kafka.clients.producer.internals.ProducerBatchTest
7fc7136ffd28245629f00870fc7f7cbe1fe1c6ce;Extract Method;Extract Method	private setupWithTransactionState(transactionManager TransactionManager, guaranteeOrder boolean, customPool BufferPool) : void extracted from private setupWithTransactionState(transactionManager TransactionManager) : void in class org.apache.kafka.clients.producer.internals.SenderTest
ee0c2cee214b3d46f83562467bb1e4f5165f172c;Rename Variable;Rename Variable	timeout : long to timeoutMs : long in method private close(timeout long, timeUnit TimeUnit, swallowException boolean) : void in class org.apache.kafka.clients.producer.KafkaProducer
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Variable;Rename Variable	versionProbingFlag : AtomicBoolean to assignmentErrorCode : AtomicInteger in method public create(builder InternalTopologyBuilder, config StreamsConfig, clientSupplier KafkaClientSupplier, adminClient AdminClient, processId UUID, clientId String, metrics Metrics, time Time, streamsMetadataState StreamsMetadataState, cacheSizeBytes long, stateDirectory StateDirectory, userStateRestoreListener StateRestoreListener) : StreamThread in class org.apache.kafka.streams.processor.internals.StreamThread
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Parameter;Rename Parameter	versionProbingFlag : AtomicBoolean to assignmentErrorCode : AtomicInteger in method public StreamThread(time Time, config StreamsConfig, producer Producer<byte[],byte[]>, restoreConsumer Consumer<byte[],byte[]>, consumer Consumer<byte[],byte[]>, originalReset String, taskManager TaskManager, streamsMetrics StreamsMetricsThreadImpl, builder InternalTopologyBuilder, threadClientId String, logContext LogContext, assignmentErrorCode AtomicInteger) in class org.apache.kafka.streams.processor.internals.StreamThread
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Variable;Rename Variable	o2 : Object to ai : Object in method public configure(configs Map<String,?>) : void in class org.apache.kafka.streams.processor.internals.StreamsPartitionAssignor
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Method;Rename Method	protected getVersionThreeByteLength(endPointBytes byte[]) : int renamed to protected getVersionThreeAndFourByteLength(endPointBytes byte[]) : int in class org.apache.kafka.streams.processor.internals.assignment.SubscriptionInfo
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Method;Rename Method	public shouldThrowKafkaExceptionVersionProbingFlagNotConfigured() : void renamed to public shouldThrowKafkaExceptionAssignmentErrorCodeNotConfigured() : void in class org.apache.kafka.streams.processor.internals.StreamsPartitionAssignorTest
82f124ae30116b2b7d45878aaeb9699b6bdf1c30;Rename Method;Rename Method	public shouldThrowKafkaExceptionIfVersionProbingFlagConfigIsNotAtomicBoolean() : void renamed to public shouldThrowKafkaExceptionIfVersionProbingFlagConfigIsNotAtomicInteger() : void in class org.apache.kafka.streams.processor.internals.StreamsPartitionAssignorTest
284b46b7ce8520792a337b721762721817628b3f;Rename Method;Rename Method	private clientInitialResponseText(authorizationId String) : String renamed to private clientInitialResponse(authorizationId String, illegalToken boolean) : byte[] in class org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslServerTest
284b46b7ce8520792a337b721762721817628b3f;Move Attribute;Move Attribute	private SASLNAME : String from class org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslServer to class org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerClientInitialResponse
284b46b7ce8520792a337b721762721817628b3f;Move Attribute;Move Attribute	private CLIENT_INITIAL_RESPONSE_PATTERN : Pattern from class org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslServer to class org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerClientInitialResponse
2f6240ac944f2a55ece50a179b79f4e2ee63a621;Extract Method;Extract Method	private maybeUpdateTimestamp() : void extracted from package addRawRecords(rawRecords Iterable<ConsumerRecord<byte[],byte[]>>) : int in class org.apache.kafka.streams.processor.internals.RecordQueue
2f6240ac944f2a55ece50a179b79f4e2ee63a621;Rename Variable;Rename Variable	record : ConsumerRecord<Object,Object> to deserialized : ConsumerRecord<Object,Object> in method private maybeUpdateTimestamp() : void in class org.apache.kafka.streams.processor.internals.RecordQueue
2f6240ac944f2a55ece50a179b79f4e2ee63a621;Extract Method;Extract Method	private maybeUpdateTimestamp() : void extracted from public poll() : StampedRecord in class org.apache.kafka.streams.processor.internals.RecordQueue
2f6240ac944f2a55ece50a179b79f4e2ee63a621;Move Attribute;Move Attribute	package NOT_KNOWN : long from class org.apache.kafka.streams.processor.internals.TimestampTracker to class org.apache.kafka.streams.processor.internals.RecordQueue
06d96628f0e098d93aecc650534c9e9965127d92;Move Class;Move Class	org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore.Action moved to org.apache.kafka.streams.state.internals.MeteredKeyValueStore.Action
06d96628f0e098d93aecc650534c9e9965127d92;Move Class;Move Class	org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore.MeteredKeyValueIterator moved to org.apache.kafka.streams.state.internals.MeteredKeyValueStore.MeteredKeyValueIterator
06d96628f0e098d93aecc650534c9e9965127d92;Rename Class;Rename Class	org.apache.kafka.streams.state.internals.MeteredKeyValueBytesStoreTest renamed to org.apache.kafka.streams.state.internals.MeteredKeyValueStoreTest
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private keySerde : Serde<K> from class org.apache.kafka.streams.state.internals.MeteredKeyValueBytesStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private valueSerde : Serde<V> from class org.apache.kafka.streams.state.internals.MeteredKeyValueBytesStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private serdes : StateSerdes<K,V> from class org.apache.kafka.streams.state.internals.MeteredKeyValueBytesStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private metricScope : String from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private putTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private putIfAbsentTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private getTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private deleteTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private putAllTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private allTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private rangeTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private flushTime : Sensor from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Attribute;Move Attribute	private metrics : StreamsMetricsImpl from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
06d96628f0e098d93aecc650534c9e9965127d92;Move Method;Move Method	private measureLatency(action Action<V>, sensor Sensor) : V from class org.apache.kafka.streams.state.internals.InnerMeteredKeyValueStore to private measureLatency(action Action<V>, sensor Sensor) : V from class org.apache.kafka.streams.state.internals.MeteredKeyValueStore
0875ddeb2381c68afb0e4d5a15b25baf4cde29a2;Extract Method;Extract Method	private maybeProcessHandshakeFailure(sslException SSLException, flush boolean, ioException IOException) : void extracted from public handshake() : void in class org.apache.kafka.common.network.SslTransportLayer
0875ddeb2381c68afb0e4d5a15b25baf4cde29a2;Rename Method;Rename Method	public closeConnections() : void renamed to public closeSocketChannels() : void in class org.apache.kafka.common.network.NioEchoServer
8c47a3e52f3d6871a708b1d2c8b5a7e30a2a5b99;Move Method;Move Method	private assertFutureError(future Future<?>, exceptionClass Class<? extends Throwable>) : void from class org.apache.kafka.clients.admin.KafkaAdminClientTest to public assertFutureError(future Future<?>, exceptionClass Class<? extends Throwable>) : void from class org.apache.kafka.test.TestUtils
08fe24b46a327424e3249eeef1a32e05db717b18;Extract Method;Extract Method	package write(batch WriteBatch) : void extracted from public putAll(entries List<KeyValue<Bytes,byte[]>>) : void in class org.apache.kafka.streams.state.internals.RocksDBStore
08fe24b46a327424e3249eeef1a32e05db717b18;Extract Method;Extract Method	package write(batch WriteBatch) : void extracted from private restoreAllInternal(records Collection<KeyValue<byte[],byte[]>>) : void in class org.apache.kafka.streams.state.internals.RocksDBStore
1f8527b331f3d4c8e3ea16993d96caae2ea18fc5;Rename Method;Rename Method	public testConcurrentAccess() : void renamed to public testConcurrentReadUpdate() : void in class org.apache.kafka.common.metrics.MetricsTest
8250738ae41f6f0a87dc1e21e7623c5d69cae148;Rename Variable;Rename Variable	topicConfig : InternalTopicConfig to topicConfig1 : InternalTopicConfig in method public shouldAddInternalTopicConfigForWindowStores() : void in class org.apache.kafka.streams.processor.internals.InternalTopologyBuilderTest
8250738ae41f6f0a87dc1e21e7623c5d69cae148;Rename Variable;Rename Variable	properties : Map<String,String> to properties1 : Map<String,String> in method public shouldAddInternalTopicConfigForWindowStores() : void in class org.apache.kafka.streams.processor.internals.InternalTopologyBuilderTest
64fff8bfcc9b92769640bfaa692e19d0db8861a6;Extract Method;Extract Method	public persistentWindowStore(name String, retentionPeriod long, windowSize long, retainDuplicates boolean, segmentInterval long) : WindowBytesStoreSupplier extracted from public persistentWindowStore(name String, retentionPeriod long, numSegments int, windowSize long, retainDuplicates boolean) : WindowBytesStoreSupplier in class org.apache.kafka.streams.state.Stores
919409bb2331fbd60cd3d425fe7d9384d66967fa;Rename Parameter;Rename Parameter	heartbeatIntervalMs : int to heartbeat : Heartbeat in method public ConsumerCoordinator(logContext LogContext, client ConsumerNetworkClient, groupId String, rebalanceTimeoutMs int, sessionTimeoutMs int, heartbeat Heartbeat, assignors List<PartitionAssignor>, metadata Metadata, subscriptions SubscriptionState, metrics Metrics, metricGrpPrefix String, time Time, retryBackoffMs long, autoCommitEnabled boolean, autoCommitIntervalMs int, interceptors ConsumerInterceptors<?,?>, excludeInternalTopics boolean, leaveGroupOnClose boolean) in class org.apache.kafka.clients.consumer.internals.ConsumerCoordinator
919409bb2331fbd60cd3d425fe7d9384d66967fa;Rename Parameter;Rename Parameter	sessionTimeout : long to sessionTimeoutMs : int in method public Heartbeat(sessionTimeoutMs int, heartbeatIntervalMs int, maxPollIntervalMs int, retryBackoffMs long) in class org.apache.kafka.clients.consumer.internals.Heartbeat
919409bb2331fbd60cd3d425fe7d9384d66967fa;Rename Parameter;Rename Parameter	heartbeatInterval : long to heartbeatIntervalMs : int in method public Heartbeat(sessionTimeoutMs int, heartbeatIntervalMs int, maxPollIntervalMs int, retryBackoffMs long) in class org.apache.kafka.clients.consumer.internals.Heartbeat
919409bb2331fbd60cd3d425fe7d9384d66967fa;Rename Parameter;Rename Parameter	maxPollInterval : long to maxPollIntervalMs : int in method public Heartbeat(sessionTimeoutMs int, heartbeatIntervalMs int, maxPollIntervalMs int, retryBackoffMs long) in class org.apache.kafka.clients.consumer.internals.Heartbeat
51935ee2e6dc473415b6708b60c9d47410876997;Extract Method;Extract Method	private handleFindCoordinatorError(response FindCoordinatorResponse, future KafkaFutureImpl<?>) : boolean extracted from public describeConsumerGroups(groupIds Collection<String>, options DescribeConsumerGroupsOptions) : DescribeConsumerGroupsResult in class org.apache.kafka.clients.admin.KafkaAdminClient
954be11bf2d3dc9fa11a69830d2ef5ff580ff533;Rename Parameter;Rename Parameter	time : long to currentTime : long in method public setStreamTime(currentTime long) : void in class org.apache.kafka.test.InternalMockProcessorContext
954be11bf2d3dc9fa11a69830d2ef5ff580ff533;Pull Up Attribute;Pull Up Attribute	private builder : StoreBuilder from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StoreBuilderFactory to class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StateStoreFactory
954be11bf2d3dc9fa11a69830d2ef5ff580ff533;Pull Up Attribute;Pull Up Attribute	private users : Set<String> from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.AbstractStateStoreFactory to class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StateStoreFactory
954be11bf2d3dc9fa11a69830d2ef5ff580ff533;Pull Up Method;Pull Up Method	public build() : StateStore from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StoreBuilderFactory to public build() : StateStore from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StateStoreFactory
954be11bf2d3dc9fa11a69830d2ef5ff580ff533;Pull Up Method;Pull Up Method	public users() : Set<String> from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.AbstractStateStoreFactory to private users() : Set<String> from class org.apache.kafka.streams.processor.internals.InternalTopologyBuilder.StateStoreFactory
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Rename Parameter;Rename Parameter	numSegments : int to segmentInterval : long in method package RocksDBSegmentedBytesStore(name String, retention long, segmentInterval long, keySchema KeySchema) in class org.apache.kafka.streams.state.internals.RocksDBSegmentedBytesStore
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Rename Parameter;Rename Parameter	segments : int to segmentInterval : long in method public RocksDbWindowBytesStoreSupplier(name String, retentionPeriod long, segmentInterval long, windowSize long, retainDuplicates boolean) in class org.apache.kafka.streams.state.internals.RocksDbWindowBytesStoreSupplier
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Rename Variable;Rename Variable	segments : List<Segment> to result : List<Segment> in method package segments(timeFrom long, timeTo long) : List<Segment> in class org.apache.kafka.streams.state.internals.Segments
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Rename Variable;Rename Variable	segments : List<Segment> to result : List<Segment> in method package allSegments() : List<Segment> in class org.apache.kafka.streams.state.internals.Segments
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Rename Parameter;Rename Parameter	numSegments : int to segmentInterval : long in method package Segments(name String, retentionPeriod long, segmentInterval long) in class org.apache.kafka.streams.state.internals.Segments
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public shouldOnlyIterateOpenSegments() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public testPutSameKeyTimestamp() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public testRolling() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public testRestore() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public testSegmentMaintenance() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
6732593bbad3d1e07f1ec7c2d00a2e1eabf382f2;Extract Method;Extract Method	private setCurrentTime(currentTime long) : void extracted from public shouldCloseOpenIteratorsWhenStoreIsClosedAndNotThrowInvalidStateStoreExceptionOnHasNext() : void in class org.apache.kafka.streams.state.internals.RocksDBWindowStoreTest
d2b84bd4b03d528ff82c8fb6067f118ca9256792;Rename Method;Rename Method	public shouldThrowOnV0IfNotLiteral() : void renamed to public shouldThrowOnV0IfPrefixed() : void in class org.apache.kafka.common.requests.DeleteAclsRequestTest
d2b84bd4b03d528ff82c8fb6067f118ca9256792;Rename Method;Rename Method	public shouldRoundTripV0() : void renamed to public shouldRoundTripLiteralV0() : void in class org.apache.kafka.common.requests.DeleteAclsRequestTest
d2b84bd4b03d528ff82c8fb6067f118ca9256792;Rename Method;Rename Method	public shouldThrowOnV0IfNotLiteral() : void renamed to public shouldThrowOnV0IfPrefixed() : void in class org.apache.kafka.common.requests.DescribeAclsRequestTest
d2b84bd4b03d528ff82c8fb6067f118ca9256792;Rename Method;Rename Method	public shouldRoundTripV0() : void renamed to public shouldRoundTripLiteralV0() : void in class org.apache.kafka.common.requests.DescribeAclsRequestTest
cc4dce94af8b19a796eeb7a9be78640739cb1a48;Inline Method;Inline Method	public readFromReadableChannel(channel ReadableByteChannel) : long inlined to public readFrom(channel ScatteringByteChannel) : long in class org.apache.kafka.common.network.NetworkReceive
cc4dce94af8b19a796eeb7a9be78640739cb1a48;Rename Method;Rename Method	public shouldReturnNewConsumerRecordWithDeserializedValueWhenNoExceptions() : void renamed to public shouldReturnConsumerRecordWithDeserializedValueWhenNoExceptions() : void in class org.apache.kafka.streams.processor.internals.RecordDeserializerTest
e8955f731eff61417ec04253547f125cb921a59a;Extract Method;Extract Method	private waitForBytesBuffered(selector Selector, node String) : void extracted from public testDisconnectWithIntermediateBufferedBytes() : void in class org.apache.kafka.common.network.SslSelectorTest
1354371d4f4dd208458c776e1f27715ec5f77f47;Move Class;Move Class	org.apache.kafka.streams.kstream.internals.KTableKTableJoinNode moved to org.apache.kafka.streams.kstream.internals.graph.KTableKTableJoinNode
